投稿日,タイトル,再生数
2018-10-17,【発注ミス＝自腹】東海オンエアに必要なものを外注せよ！第一回外注王！！,9038658
2018-10-16,【二遊間】もう一度アライバコンビの超絶プレーが見たいんだ・・・【中日ドラゴンズ】,4654765
2018-10-14,一輪車セグウェイの難易度が高すぎてブチギレています。,10347696
2018-10-13,【スモーク】燻製ってウッドチップで燻さなきゃダメって誰が決めたの？,8849136
2018-10-12,【祝５周年】喧嘩！失言！新チャンネル！？言いたい放題の１年間振り返りSP！！,4800050
2018-10-11,【ゆめまるpresents】この写真、日本の写真？海外の写真？,2595693
2018-10-10,【カオス】エナジーおはぎを作って病気のしばゆーを元気にしてあげよう！,8446127
2018-10-09,【シンプルに地獄】顔で当てろ！水の中身はなんだろな！？！？,4437432
2018-10-07,【礼儀】１週間で36人の知らない人の名前と顔を覚えてきなさい！,7600224
2018-10-06,神対応ってもしかしたらハードル低くね？もっとすごい対応あるっしょ！,3434844
2018-10-05,【暴飲暴食】１週間でとにかく太った方が勝ち対決！！！,15325731
2018-10-04,【謎解明】我ら！岡崎市の気になるけど行きにくいお店調査隊！！,3270074
2018-10-03,【関係者各位】僕らの夢を全世界にプレゼンします！！！としみつ編,2916339
2018-10-03,【関係者各位】僕らの夢を全世界にプレゼンします！！！しばゆー 編,2343339
2018-10-03,【関係者各位】僕らの夢を全世界にプレゼンします！！！てつや編,2934050
2018-10-02,【あなたは多数派？】有名思考実験で東海オンエアの心の闇を暴く！,4614153
2018-09-30,【脳汁ﾌﾞｼｬｱ!!】これは何を上から見た図？クイズ平面図クイズ！,6054404
2018-09-29,【豪華判定員】ダサい服でも着こなしてしまう男に真の｢ダサい｣を教えたい…！,8754253
2018-09-28,【無料からの脱却】東海オンエア専用BGM作り対決！！！,5110017
2018-09-27,【ボケ具合を想像せよ】前の人よりもマズい料理を作らなきゃダメゲーム！,10982624
2018-09-26,【食育】うなぎ料理対決で美味すぎるもの出来た...そしてまさかの勝者！【後編】,6611464
2018-09-25,【大盗難】岡崎市中に隠された俺の物を探し出せ！！！,6452041
2018-09-23,【文理対決】蒲焼以外でオリジナルうなぎ料理バトル！！【前編】,9485959
2018-09-22,【俺らは大人】小学生の算数のテストなんて100点取れなきゃおかしいでしょ！,9516529
2018-09-21,【逆クイズ】クイズ！このクイズ、なんのクイズでしょう！？,5195944
2018-09-20,(じゃんけんで負けた奴の) iphone分解してみた,6762842
2018-09-19,【新発見】魚よりもイケてる干物作り選手権！,4929428
2018-09-18,【常識を超えた存在】ズラタン・イブラヒモビッチクイズ！！！！【サッカー】,4996006
2018-09-16,愛と悲しみの炒飯〜料理は命よりも重い〜,5832323
2018-09-15,【出でよ乳酸菌】想像だけでカルピス作り対決！！,15837201
2018-09-14,【破壊】アルミホイルを叩き続けて無敵の最強アームにします,8079035
2018-09-13,【温度で遊ぼう】サーモグラフィを使った短編動画集！！！,3198579
2018-09-12,てつやの顔型でパンを焼いたら｢テツパンマン｣ができるじゃん！,5424691
2018-09-11,【ほぼジャパリパーク】アフリカのことわざが想像以上にアフリカだったのでクイズ出します。,4165936
2018-09-09,【無茶振り】しばゆーが作ったリズム体操をプレイしたらカオスすぎた...,3313196
2018-09-08,【プロレスファン必見！】ヒントありならプロレスラーの名前答えれるはず！,1924636
2018-09-07,東海オンエアのリアルな悩みを白状します。,4361287
2018-09-06,Amazonランキング上位の商品に混ざった不人気商品を見抜け大会！,4066827
2018-09-05,【全員のカリスマ性を集結させよ】〜虫眼鏡、スターへの道〜,8233201
2018-09-04,【偉人超え】人気YouTuberが放った名言が君の人生を変える・・！？,3974228
2018-09-03,東海オンエア夏の大キャンペーン！詳細を発表します！！！,1349837
2018-09-02,【大ヤラセ】一番ドッキリがうまいのは誰！？予告ドッキリ選手権！,4723356
2018-09-01,【推理なし】岡崎の謎は俺らに任せろ！岡崎青年探偵団！,6391360
2018-08-30,【脱臼】｢マイナースポーツ｣なぜマイナーなのか調査隊！,4089289
2018-08-29,【夏休み必見】第一回 大人のアイデア貯金箱選手権！！！,5690981
2018-08-28,【to be ファラオ】ゆめまる先生のヒエログリフ講座！！！！【無理難題】,3318381
2018-08-26,【STAR★QUIZ】世界的スターの武勇伝がヤバすぎる！【ドベはグラサン】,6435853
2018-08-25,母からもらったネタを全力でやったら面白くなんのかい！？！？,5018697
2018-08-24,【面白いかどうかはあなた次第】第１回 寝起き大喜利！,3878149
2018-08-23,【卍】剃り込みで坊主を超カッコよくしてやったよ【ヴィィィィン】,3207778
2018-08-22,【６個は多いわ】手作りまちがい探し対決で衝撃の間違い！！！！【２個カット】,4029750
2018-08-20,【空ピカソ】人間を宙吊りにしてお絵描きしたらまさかの名作誕生？,2824090
2018-08-19,【お買い物上手】スーパー貸切！現物しりとりじゃあああぁぁ！！,15846509
2018-08-18,【ピタリ賞100万円】1500kcalちょうどを目指して飯を食え！,16423974
2018-08-17,【起きたら即脱落】第一回 寝起きない王！！！,3889308
2018-08-16,【文理対決】自分の動きを言葉で説明されたら負けゲーム！,4466185
2018-08-14,【大塩まみれ】公園に死海を作ってみた・・・！！！！,14871714
2018-08-12,【検証】海の格好で山に行く人と山の格好で海に行く人どっちが楽しいの？,8297922
2018-08-11,高級料理店の｢高級に見える料理｣って実は誰でも作れるんじゃ？,9574059
2018-08-10,【爆笑必至】リレー形式でガチンコおもしろ漫画対決！！！,8903734
2018-08-09,【水中大喜利】酸素がないと大喜利の答えの質は下がるの？,3083326
2018-08-08,【うんこ無し】これは何の拓でしょう！？クイズ・タックイズ！！！,4004157
2018-08-07,【目指せ守護神】格好良いスーパーセーブ全員決めれるまで終われません！！！！,8483149
2018-08-05,【化学反応】絵の具禁止でTシャツをメンバーカラーに染め染めバトル！！,9038982
2018-08-04,【1000万円】てつやの新しい車をじゃんけんで決めた結果...,10305393
2018-08-03,【新名所】手作り人間インスタ映えスポット作り対決！！！！,2633127
2018-08-02,【真似厳禁】1ヶ月間てつやの財布からお金を抜き続けたらいくら貯まるの？,11766391
2018-08-01,【炎上知らず】傷害、窃盗、なんでもいいから再生数稼ぎます。,6973374
2018-07-31,【ゼロからの仕込み】ガチンコ！！ラーメン作り対決！！！！！,27006871
2018-07-29,【咀嚼済み】離乳食の名前当てろゲームでみんな不機嫌に！,3044667
2018-07-28,【ジャイアン選手権】同じ企画を10回やったらどれくらいつまらなくなるの？,4997244
2018-07-27,【ボクシング】ジムに通ったしばゆーvs漫画を読みこんだてつや【後編】,5511516
2018-07-26,【ボクシング】ジムに通ったしばゆーvs漫画を読みこんだてつや【前編】,4149493
2018-07-25,【夏＆夏】手作りキャンドルの匂い当てクイズ！！！,5858979
2018-07-24,【ED後まで見てね！】第一回！庶民感覚選手権！！！！,7421085
2018-07-22,【気分はスパイ】敵を縛って味方を救え！人質解放バトル！,11046027
2018-07-21,【ハイレベル】作り方知らない男たちが想像でカレールー作ってみた,13408956
2018-07-20,【骨折経験あり】金をかければ高い場所からも安全に飛び降りれる！？,10298716
2018-07-19,りょうの絵、LINEスタンプに紛れてたらわからないんじゃね？,5797651
2018-07-18,【最悪の罰ゲーム】30年の歴史に終止符を！平成クイズ！！！,7263368
2018-07-17,【コラボのバーゲンセール】第一回YouTuber理解王！！！！,4463500
2018-07-15,【パリピ必見】1000円特殊メイクバトルしたら微笑みが大回転！！,4263451
2018-07-14,【日本語難しい】意味わからん動詞の意味を予想してショートムービー対決！,4311042
2018-07-13,"【夏＝怪談】第一回　〜意味が分かると""怖くない""話〜",3815092
2018-07-12,東海オンエアの得意技を後輩YouTuberに伝授します,3241868
2018-07-11,【無理難題】企業の電話番号の語呂合わせ当てクイズ！！！,10755839
2018-07-10,【キュン死注意】女の子を口説いてオトすなんて朝飯前ですよ。,5573420
2018-07-08,【第一回】流行るのは誰だ！？一発屋芸人選手権！！,5305950
2018-07-07,【水溜りボンドから学ぼう】クイズ！雑なボケにトミーはなんてツッコむの？,5018593
2018-07-06,【センス】たった１つの「オシャレじゃない部分」を探せ！！！,6823778
2018-07-05,【中二病すぎ】これ、何のフレーバーテキストでしょうクイズ！！,5100724
2018-07-04,【Twitter】クイズ！てつやが作ったてつやの偽垢はどれだ！！！,4904929
2018-07-03,【カモンベイビーアメリカ】踊りながらするU.S.A.ゲームが楽しすぎた！！！！,13663888
2018-07-01,世界記録達成！？罰ゲームをかけた体張り３本勝負！！！,4670288
2018-06-30,【ドベは◯◯】自分がアキネイターになってキャラを当てるのじゃ！！！,6926936
2018-06-29,【後編】仲間と協力して｢自分のいいところ｣を当てよう！,4785223
2018-06-28,【チクチク言葉禁止】仲間と協力して｢自分のいいところ｣を当てよう！,7651585
2018-06-26,【もしもの時の為に】ゴリラに出会ってしまった時の対処法・・・。,2251122
2018-06-24,ヤンキー達で面白え動画撮ってやったからよぉ！！夜露死苦ぅ！！！,9476861
2018-06-23,【珍味】目隠ししてなんの肉を食べてるか当てるクイズをしたかった…,11019125
2018-06-22,【モテ男】手作りブラジリアンワックスで脱毛バトル！！！,10687964
2018-06-21,【オシャレでしょ】ASMR作ったから何の音か当ててみろや！,3765850
2018-06-20,【５作品】芸術性を高めよう！多種多様伝言ゲーム！！！,5646071
2018-06-19,抽象的なお題でちゃんと買い物してきたやつが勝ち選手権！！！！,6315842
2018-06-17,【秘蔵映像】1985年のおもしろ動画が発見されました！！！,3487782
2018-06-16,【実質全部一緒？】｢焼く｣とか｢蒸す｣とかの調理法全部やったらどうなんの？,15245297
2018-06-15,【胸毛×ゲーム】今世界中で話題の「胸毛ーム」やってみた！！！,1986842
2018-06-14,【まるで既製品】第１回手作りローション対決！,4597919
2018-06-13,【第一回】なんの選手権やってるかわからない選手権！,9052760
2018-06-12,【良いわぁ】としみつの好きそうなもの押し売り選手権！！！！！,7828192
2018-06-10,全力を尽くせば次の日までに風邪を引くことは可能か！？,12179033
2018-06-09,【逃げ隠れすんな】日本全国で｢かくれないんぼ｣したら1日で見つかるの？,14553134
2018-06-08,電気ビリビリのヤバい玉を割ったらどうなってしまうのか！？,5629484
2018-06-07,【田舎じゃないもん】岡崎市で一番高い売りもの見つけた奴が勝ち対決！！,4616867
2018-06-06,読書感想文の感想文の感想文はどんな感想文なのか？,5799291
2018-06-05,【絶妙な一枚でたくさんボケさせろ！】ボケやすい画像選手権！！！！,3944657
2018-06-03,３日断食したらどんな嫌いなものでも流石に美味いんじゃね？,10005828
2018-06-02,【お湯かけるだけ】若者が喜ぶフリーズドライ食品を開発したいんだ！,6273681
2018-06-01,【とにかくなんでもあり】グリーンバック物語選手権！！！,8497048
2018-05-31,【２ヶ月検証】ちん●んデカくする薬って本当に効果あんの？,4465873
2018-05-30,【難問続出】クイズ！この顔、なんの顔！？,4075932
2018-05-29,【盗撮】クイズ！お説教されているてつやはなんて言うの？,10197827
2018-05-28,"【未公開シーン】２泊３日！寝たら""即帰宅""の旅！",6164588
2018-05-27,【生放送】広辞苑を使ってしりとりしたら何時間で終わるの？,4373858
2018-05-26,【vs 天才小学生】僕たちもすばらしい標語を考えたいんだ！！,4549205
2018-05-25,【どこにでもある】ご当地お土産クイズが難しすぎて大発狂！,7907098
2018-05-24,【natural & beauty】0円で美女になってこい対決！,4194686
2018-05-23,【全身が染まる！？】マニパニを全身に塗ったらどうなるの...？,7131071
2018-05-22,【第一回】真顔神経衰弱！！！！！！,3230274
2018-05-20,"【ついに最終回】２泊３日！寝たら""即帰宅""の旅！Part７",12025440
2018-05-19,"【最後の夜】２泊３日！寝たら""即帰宅""の旅！Part６",14374481
2018-05-17,"【疲れを溜めよう】２泊３日！寝たら""即帰宅""の旅！Part５",11303204
2018-05-15,恐怖映像特集『ワールドオブホラー』,2627973
2018-05-14,"【限界の先へ】２泊３日！寝たら""即帰宅""の旅！Part４",15374523
2018-05-13,チャンネル登録者300万人記念！東海オンエアクイズ！【後編】,4654889
2018-05-12,【超豪華景品あり】チャンネル登録者300万人記念！オンエアクイズ！,7296586
2018-05-11,"【なんと帰宅】２泊３日！寝たら""即帰宅""の旅！Part３",14442209
2018-05-10,"【まさかの水泳対決】２泊３日！寝たら""即帰宅""の旅！Part２",16765873
2018-05-09,"【山奥のリゾート】２泊３日！寝たら""即帰宅""の旅！Part１",18169272
2018-05-06,【悲しみを表せ】第一回泣き演技王！！,2005108
2018-05-05,【人間の限界】死ぬ気で全力で本気でサッカーしたら...！？,8137208
2018-05-04,【検証】床屋で｢おまかせ｣を繰り返したら何回目で坊主になるの？,4209984
2018-05-03,【祝300万人突破】その瞬間を狙うカウントダウンTV,1137601
2018-05-02,偽物を見抜け！イナズマイレブンの必殺技再現VTR１２連発！！！,9268276
2018-04-29,「全国４６道府県！旅行の旅！」群馬県編！,2283683
2018-04-28,心霊スポット苦手な人でも何回も歩けば慣れて克服できるはず！,5529546
2018-04-27,【セラヤTV】ガチンコで挑戦！！一週間無人島生活！！！,5640163
2018-04-26,【リベンジ】24時間歩いたら何km進めるの？,5708612
2018-04-25,金箔だけを食べてたらうんこじゃなくて金塊が出るんじゃね？,3981445
2018-04-24,【嘘でしょ？？】アメリカの裁判の判決がヤバすぎる！！,5692751
2018-04-22,【まさかのオチ】100%無理な挑戦に全力で挑んだらどうなる！？,8670278
2018-04-21,【一番外した人は買取】目利き力を養え！オンエア鑑定団！！,5752107
2018-04-20,超高性能自律型家庭用最新AI〝てつやロイド〝,1459349
2018-04-19,【眼鏡キャラ譲渡】メガネへの偏見を許すな！逆メガネ力選手権！,11672845
2018-04-18,【盗撮】としみつがイベントで大遅刻したのでブチギレます,8891818
2018-04-17,【Oh!!My God!!!!!】メンバーが描く絵を予想して描いたら名作が誕生した。,5089374
2018-04-16,【激似】◯っきーの白塗り顔モノマネに挑戦したら...,3219811
2018-04-14,「くそ素人が作った歌」をプロに渡したらどれぐらい完成度上がるの！？,10516361
2018-04-13,【想像の限界】作り方知らない男達が想像でこんにゃく作ってみた,13145972
2018-04-12,【何でもあり】とにかく遠くへ！超絶改造靴飛ばし選手権！,7842051
2018-04-11,色ってこんな細かい名前あんのかよ！第一回「色王」,13026115
2018-04-10,【東海の主砲】しばゆーが好きそうな物選んで買ってきたよ！！！,7622364
2018-04-08,【芸術】題名だけを聞いてどんな絵か当てろ！絵画王！！！,4271401
2018-04-07,【危険物質】作り方知らない男達が想像で納豆作ってみた,11178751
2018-04-06,【強固】全身をギプスで固めたら世界最強の男になれんじゃね？,7566716
2018-04-05,【カオス再び】第一回！ 工藤新一選手権！！！,18050769
2018-04-03,【吐いたらアウト！】ミックスジュースチキンレース！！！！！,5715244
2018-04-01,【てつやからの挑戦状】悶絶地獄手作りゼリー編！！！,6774279
2018-03-31,【中心はどこ？】本州最北端と最西端を同時に出発したらどこですれ違うの？【後編】,7388014
2018-03-30,【中心はどこ？】本州最北端と最西端を同時に出発したらどこですれ違うの？,10579196
2018-03-29,【in銀座】話しかけた人が直前に買った物を絶対に買わなきゃいけない死のゲーム,6446878
2018-03-28,【愛を叫べ】自分の憧れの人にファンレター書いてみた,1887583
2018-03-27,【ガチな建設のプロvs素人】ブランコ作り対決！！！！！,7142773
2018-03-26,生放送に明日の予定が写り込んでいたら視聴者は来てしまうのか！？,4476130
2018-03-24,リレー方式で「服」を作ったら衝撃の結末！？,6502657
2018-03-23,ゴールまでたどり着け！超危険無数の試練公園！！！,4631124
2018-03-22,【Let's 命名】岡崎市内の公園が名前を募集してるだと！？,3195152
2018-03-21,【初投稿】youtube界のニューヒーロー！セラヤTV！豪華３本立て！！！,6299550
2018-03-20,【かっこいい】東海オンエアで一番ダンス上手い奴は誰だ！？,5030477
2018-03-18,【これで君も料理長】材料を小さじ１ずつ食べて料理名当てるわ！,10424041
2018-03-17,"【ガチ】10問正解で1,000,000円獲得！クイズ＄ミリオンエア！！！",10160704
2018-03-16,【ご報告】しばゆー脱退疑惑について,12612598
2018-03-15,【子ども心大切】第１回！白服どれだけ汚せるか対決！！,3838442
2018-03-15,３年前から喫煙者だったことを親に告白します。,6081508
2018-03-13,【それ使う？】もう大人だからビジネスマナーくらい理解しておかんといかんだら！,3285964
2018-03-11,【愛】骨折した虫眼鏡のために特製ギプス作ってみた！！！,4317162
2018-03-10,【VS６面】ギブアップ＝引退！リーダーいじめ対決！！,1947848
2018-03-08,意味だけを聞いて想像でことわざ作ったら日本の歴史変わった！,4698936
2018-03-07,「美味しいけど不快すぎる料理」を知らずに食べたら気づくのか！？,7039459
2018-03-06,めっちゃ練習したことなら目隠ししてても絶対に出来るはずでしょ！！,9498213
2018-03-04,【完結】てつやを一番よく知るのは誰？第１回てつや王！,13876509
2018-03-03,【打倒高校生】全身全霊で臨む東海オンエア体力測定！！！,9962005
2018-03-01,東海オンエアの大喜利の答えなら一瞬で当てられるわ！,4743669
2018-02-28,【極秘情報】タクシーで芸能人の裏話聞きまくりSP！！！,1995796
2018-02-27,【もはやホラー】東海オンエアかるたをゆめまるが作ったので遊んでみましょう,3642187
2018-02-25,【学生必見】よく使う漢字の由来がマジで頭おかしすぎて困る。,6033374
2018-02-24,【毎年恒例？】ゆめまるが誕生日なので世界旅行をプレゼントします,1880507
2018-02-23,網がバサってなる罠を作ってとしみつを捕まえてみた,6768286
2018-02-22,【なぜ嘔吐】作り方知らない男達が想像で豆腐作ってみた,11453854
2018-02-21,【できなきゃ即退場】一発ギャグを１０分に１個作ったら何個できるのか！？,3093138
2018-02-20,【キモすぎ】第一回 自分のぬいぐるみ作り選手権！！！,8332493
2018-02-18,第一回「ゆめまる画伯の未確認生物講座」,2778412
2018-02-17,【常人？】りょうを一番よく知るのは誰？第一回りょう王！,12809120
2018-02-16,君子、豎子を笑うは怨嗟が故に,2180971
2018-02-15,【ダジャレは言うよりやる時代】無茶なダジャレ実現してみた！,2736617
2018-02-14,【知っておいて損なし】いろんな業界の用語クイズ！！,5134815
2018-02-13,"【1,000万円支払い！？】１年間右腕筋トレの結果発表！",4467038
2018-02-11,【想像力】映像だけ見て動画一本丸々吹き替えしてみた！,4041570
2018-02-10,【気温４℃】パンツ一丁から何枚カイロ貼れば冬でも寒くないの？,4996465
2018-02-09,もしも編集者が自分のことしか考えない奴だったら【虫眼鏡編】,2202301
2018-02-09,もしも編集者が自分のことしか考えない奴だったら【てつや編】,4198072
2018-02-09,もしも編集者が自分のことしか考えない奴だったら【としみつ編】,3367068
2018-02-08,【ドン引き】データフォルダ本当にアカン写真選手権！！,5651832
2018-02-08,【うぬぼれ厳禁】自分の能力を見極めろ！自分理解王！,10910253
2018-02-06,【ナイスコントロール】ストラックアウト全枚抜くまで終われません！！,5668402
2018-02-04,【疑惑】テレビの飲み物系の罰ゲームって実際どうなの？,7414167
2018-02-03,【爺】おじいちゃんの服だけでオシャレコーデバトル！！！,8852961
2018-02-02,【負けたら超ロングヘアー】第一回 カミクイズ！！！,11273501
2018-02-01,【なんでもあり】超個性的なマンガのオノマトペ考えてやるぜ！,3669670
2018-01-31,家族の「笑いの力」をチェック！！第一回家族大喜利！！！,4129255
2018-01-30,０円で危ないものつくれた奴が勝ち！選手権,11448941
2018-01-28,【広辞苑】まるで人狼！高度な頭脳戦で仲間割れ勃発！！！,6221233
2018-01-27,【予想不可能】ゆめまるをよく知るのは誰？ 第一回ゆめまる王！,7326186
2018-01-26,東海忍者スクール第四弾【侵入編】,2243571
2018-01-25,手作りろ過装置で泥水を美味しく召し上がってやるぜ！,18929239
2018-01-24,【茶碗蒸し】作り方知らなくても料理なんか簡単さ！,10037847
2018-01-23,【考えが日本人過ぎ】タトゥーに込められた意味当てクイズ！！！,4184695
2018-01-22,【罰ゲームは...】100円寿司の魚は偽物らしい！本物を当てろ！！！,8249085
2018-01-20,視聴者さんに『東海オンエアランキング』を作ってもらいました,8143044
2018-01-19,【気づけなかったらガチ没収】てつやの物たくさん盗んでみた！！！,7436447
2018-01-18,【モテる男はいい香り】身近なもので香水手作り対決！！,14563874
2018-01-17,第一回おもしろタイムラプス動画対決！！！,4688162
2018-01-16,【その手があったか】５００円で誰が一番贅沢できるか選手権！！！,11974201
2018-01-14,ネタ会議の様子を初公開！ネタ提案プレゼン大会！てつや編,1939929
2018-01-14,ネタ会議の様子を初公開！ネタ提案プレゼン大会！ゆめまる編,1422956
2018-01-14,ネタ会議の様子を初公開！ネタ提案プレゼン大会！りょう編,1555401
2018-01-14,ネタ会議の様子を初公開！ネタ提案プレゼン大会！としみつ編,1916428
2018-01-14,ネタ会議の様子を初公開！ネタ提案プレゼン大会！虫眼鏡編,2484353
2018-01-13,【激戦】としみつを一番よく知るのは誰？第１回としみつ王！,13041032
2018-01-12,大富豪,5865007
2018-01-11,【初公開】ポケモンずかんの撮影現場に潜入成功しました！,3121189
2018-01-10,【餅つき革命】効率悪いから新しい餅つき方法教えてやるよ！！！,6957428
2018-01-09,【長年の付き合い】りょうが好きそうなもの押し売り選手権！！,7696615
2018-01-07,【当てたら芸術家】モニュメントの名前当てクイズ！！！,3867285
2018-01-06,【難問】虫眼鏡を一番よく知るのは誰？第一回虫眼鏡王！,12966410
2018-01-04,【謹賀新年】年越しの瞬間何するかランダムに決めちゃいます,6078206
2017-12-31,2017年の振り返り＆来年の抱負,1200868
2017-12-30,【最終回】手作りイカダで川下り！シーズン３【Part３】,3179934
2017-12-29,手作りイカダで川下り！シーズン３【Part２】,3878354
2017-12-28,手作りイカダで川下り！シーズン３【Part１】,4076563
2017-12-27,スポーツ得意な奴＝審判のジェスチャー全部わかるはず！？,3490283
2017-12-25,【全５技】再現できそうなマンガの必殺技を現実でやってみた,7070900
2017-12-23,【高級車なのに】「汚しvs片付け」はどっちのが強いの！？,12305051
2017-12-22,【一騎当千】大量の磁石の球を使えば無敵の鎧できるんじゃね？,6102644
2017-12-21,日本人なら日本語の意味を正しく答えられるに決まってるだろ！！！,5529022
2017-12-19,【閲覧注意】食糧難に備えて『美味しい虫ランキング』決めときます！,7290730
2017-12-18,【カフェインレス】コーヒー豆以外をコーヒーにしたらアカン飲み物できた…,7143575
2017-12-17,【映像資料】高級ブランド店の会計がなぜあんなに長いのか教えます,3688818
2017-12-16,YouTubeのサムネの文字だけで川柳作ってたら大変なことに...,4085481
2017-12-15,【大人をナメるな】子供向けのお話など展開全て予想できるわ！,4977590
2017-12-14,【主婦必見】あっという間に本格料理！リアル3分クッキング！,13108431
2017-12-12,2017年に東海オンエアに起きた出来事ランキングTOP10！！！,2595036
2017-12-11,VTRで振り返る「偉人の名言」〜名言ヒストリー〜,2164319
2017-12-09,仮面ライダーの変身シーンって素人が考えてもバレないんじゃね？,4391122
2017-12-08,第一回！くそリアルなうんこ作り選手権！,4592929
2017-12-07,【見ないで】ベタベタなボケにツッコミ選手権！,2393979
2017-12-05,【悪臭は罪】てつやの臭すぎるランニングシューズを脱臭対決！,13871519
2017-12-04,【嫌】じゃんけんで勝った人が選んだバイクを買います,5257953
2017-12-01,「架空請求」と闘うはずが何故か「彼女」と闘うことになりました...,3806197
2017-11-30,「24時間マラソン」なんて「24時間散歩」で勝てるっしょ！！,9516095
2017-11-29,【読唇術】唇の動きだけで何言ってるかわかるのか！？,3725228
2017-11-27,【感動】セイキンさんのサムネがマジで凄すぎる...！！！,8508713
2017-11-26,【生放送】究極の選択に決着をつける討論トーナメント！！！,1048116
2017-11-25,【爆笑禁止】大喜利はもう古い！東海オンエア｢◯喜利｣大会！！,3944553
2017-11-24,【真剣勝負】路面電車が遅すぎるから自転車で勝てる気がする！！,5104543
2017-11-22,【メンバー愛】しばゆーを一番よく知るのは誰？第一回しばゆー王！,11296178
2017-11-20,【第一回】カッコよくオープンカー飛び乗り選手権！！！,14574591
2017-11-19,【ご報告】僕たち、UUUMに所属することになりました。,5303800
2017-11-19,【生放送】パソコン壊れたから動画出せなくなりました,1988622
2017-11-18,【応援は力なり】メンバー各自の応援歌つくってみた,8159284
2017-11-17,何も知らねえくせに否定する奴をこの世から消し去りたい後編,6087916
2017-11-15,何も知らねえくせに否定する奴をこの世から消し去りたい前編,6098860
2017-11-14,【男性必見】作品のタイトルだけでエ口いものを見抜け対決！,5779343
2017-11-13,ついに帰国！「危ない国」の最終日を迎えたてつやの心境とは...,2357729
2017-11-12,【生放送】知らずに飲んだらノンアルって気づかないんじゃね？,1065954
2017-11-09,【メンバー脱退？】臭すぎる部屋に人を閉じ込めたらどうなるの？,3901091
2017-11-07,新品のiPhoneXを勝手に「幻のiPhone９」に改造してみた,5814283
2017-11-06,ついにヤバい奴に絡まれた..立ち入り禁止区域の横で昼ご飯！！！,3433009
2017-11-05,【生放送】本気で人狼ゲームします卍,2111038
2017-11-04,【閲覧注意】痛いムチと痛くないムチの境界ってどこ？,8793625
2017-11-03,国民的料理！一人で買い物！トリニダードを堪能！！！,3918498
2017-11-02,【親子愛】母親が買ってきた服なら絶対わかる説！！！,8351664
2017-11-01,ついにトリニダード到着！移動時間は驚異の◯◯時間！,4764238
2017-10-31,第１回「このユーザー名は既に使われています」対決！！！,6339362
2017-10-30,【絶交】てつやさぁ、すごく大事なこと忘れてない？,5963636
2017-10-29,【学生必見】有名講師による講義が見放題！オンエアサプリ,7953518
2017-10-28,【生放送】てつやvsしばゆーガチボクシング,1463260
2017-10-27,自分の母のカレーなら絶対全員当てれるっしょ！,8642107
2017-10-25,【告知あり】負けたら３時間瞑想！集中力王選手権！！！,9426260
2017-10-23,【第一回】だいたいこれくらいでしょ選手権！,8692532
2017-10-22,【押忍】瓦割り何枚ぶち抜けるか対決！！！,1934902
2017-10-21,しばゆーを拷問してみた,6224932
2017-10-20,【じゃんけん】1000回じゃんけんしてじゃんけん王の実力を調べます,2966836
2017-10-17,メンバーが思う「一番好きなシーン」全員一緒なんじゃね！？,7688216
2017-10-16,【絶望】彼女出来たの嘘でしたドッキリを仕掛けるドッキリ！！！,6417904
2017-10-15,サッカー経験者、顔見ただけでわかる説,2731582
2017-10-13,「適当すぎる男」はどんな話題にも適当に乗っかるのか！？,6042541
2017-10-12,生まれ育った市内ならどこでも何かしらの思い出あるはず！？,10982391
2017-10-11,【雰囲気】フリーBGMの曲名とか聞いただけでわかるだら。,4044873
2017-10-11,【生放送】今すぐ集合と言ったらメンバーは何分で集まるのか？,10210296
2017-10-11,【生放送】今すぐ集合と言ったらメンバーは何分で集まるのか？,682398
2017-10-08,【生放送】斉藤さんで視聴者さんのお悩み解決配信！！！,974738
2017-10-06,【アンチ東京】田舎道歩けば貰い物だけで朝ご飯できるんじゃね？,2751423
2017-10-05,【神回】第６回 カーセッ◯スを探せ,3664525
2017-10-03,【地獄すぎ】何の出汁(ダシ)か当てるクイズで嘔吐寸前涙目...,5266105
2017-10-02,【10月01日】誕生日おめでとう眼鏡くん！さあ勝負だ！！！,5011817
2017-10-01,【生放送】第2回NGワードゲームでまさかの結果に！？,1325388
2017-09-30,【楽勝】自分たちの過去動画なら一部分見ただけですぐ当てられるわ！！,6866474
2017-09-29,【負けたらタトゥー】時間で消えるのにガチだと信じて恐怖に震える男,8756818
2017-09-28,【所詮漢字】日本語を中国語に翻訳するのなんて楽勝でしょ。,4929049
2017-09-27,【雰囲気最悪】生放送中にとしみつの個人情報大暴露ドッキリ！！,8403057
2017-09-25,【有名人必見】作業員の変装が一番バレない説,4175274
2017-09-24,【All English】お題も答えも英語！英語だけ大喜利！！！,4389405
2017-09-24,【生放送】何分間で100人にバレレれれるのか！？,1216668
2017-09-22,【8個中2個は高額】全て自腹！ほぼ100円ショップ！！！,7998854
2017-09-21,ジュースの缶にテニスのサーブ当てるまで帰れません！！！,3937871
2017-09-20,「落ちているエ口本をどうしても読みたい男」他２本,3076212
2017-09-19,「説明無しで飲まされた薬」の効果を当てる事はできるのか！？,7650116
2017-09-17,【大人の本気】改造紙飛行機飛ばし選手権！！,4828083
2017-09-17,【生放送】料理できん男達のガチンコ20分クッキング,4149859
2017-09-16,【失敗→即クビ】東海オンエアに東海オンエアクイズ！！！,4837590
