投稿日,タイトル,再生数
2016-03-01,【閲覧注意】ゴキブリクラッカーのゴキブリを空中でキャッチできるかチャレンジ！,1197981
2016-02-29,飛び出す!?富士山!頂きグミ食べてみた！富士山クイズもあるよ！,774980
2016-02-28,焼さんまチョコ食べてみた！,1493861
2016-02-27,EDGE × うる星やつら 鬼シビ 辛みそラーメン食べてみた！,938728
2016-02-26,18禁カレーチップス食べたらエライことに。。。【超激辛】,3254240
2016-02-25,【激マズ】タイヤ味のグミ!? 食べてみた！ハリボグミ シュネッケン,1348396
2016-02-24,いちごショートケーキ味のポテトチップス食べてみた！,909673
2016-02-23,どこかにコインが隠れてる!? チェスパズル解いてみた！【ネタバレ注意】,2696733
2016-02-22,カップラーメンがうまくなる魔法の粉があるだと!?,2931086
2016-02-21,愚痴っていいですか…はじめての愚痴動画,2219459
2016-02-20,何が出るかな!? ドラえもんの鈴!? アツメテドラスズ４個開封！,1760930
2016-02-19,つぶつぶねんどで遊んでみた！,4555046
2016-02-18,ユーチューバーイベントがスゴく盛り上がった！【YouTube Meetup】,3671614
2016-02-17,【大阪弁うまい棒】食べてみた！関西限定！,669637
2016-02-16,デスソースの150倍辛い!? コブラチリソース食べてみた！,2416614
2016-02-15,プリントーストがウマすぎる！のせて焼くだけでフレンチトースト！?,2249287
2016-02-14,全力で若作りしてみた！,2040720
2016-02-13,ピンクのレッドブル!? RedBull サクラフレーバー飲んでみた！,737747
2016-02-12,スマホ顕微鏡で頭皮を見てみたら…やっべえ…,3547682
2016-02-11,マインクラフト ジオラマフィギュア５個開封！,3063614
2016-02-10,辛辛魚食べてみた！激辛カップ麺！,3088796
2016-02-09,チョコもち作って食べてみた！メチャうまいよw,2593269
2016-02-08,マックチョコポテト食べてみた！,1730841
2016-02-07,ハンバーガーの名前考えると賞金140万！マクドナルド キャンペーン！,1543956
2016-02-06,アゴを支えてくれる！あごのせアーム！,1014093
2016-02-05,siriとボイパセッションしてみた！ビートボックスバトル！,3391520
2016-02-04,【閲覧注意】胃腸炎だけどおならホイッスル使ってみた！,1467672
2016-02-03,胃腸炎になりました。,2300799
2016-02-02,セブン-イレブンのリニューアルしたドーナツ全種類食べてみた！,1551796
2016-02-01,スマホを置くだけで爆音になるスピーカー！?,2300574
2016-01-31,眠気が吹き飛ぶ!? 間違えてノーズミント鼻に突っ込んだw,699345
2016-01-30,10袋中9袋は激辛の柿の種で運試ししてみた！,1016802
2016-01-29,YouTuberと交流できるかも！YouTube クリエイター Meet Up,293138
2016-01-29,【閲覧注意】おならの音が出る『にぎりっ屁』で遊んでみた！,2011874
2016-01-28,マサイ族並みの視力になれる!? サプリ飲んでみた！,2978156
2016-01-27,8年ぶりにパン焼いてみた！バルミューダスチームオーブントースター！,1391344
2016-01-26,鬱ガチャ3回引いてみたら…,2892383
2016-01-25,謎のフルーツ『アテモヤ』食べてみた！森のアイスクリーム,1104843
2016-01-24,10秒どん兵衛が美味しいって本当 !?,5281954
2016-01-23,【第5回】1000円自販機でついに大当たりのPS Vitaが!?【千円自販機】,7915768
2016-01-22,大量の歩くものまねうんち君に大合唱させてみた！,6306826
2016-01-21,本物そっくりキャンドルLEDライト買ってみた！,549315
2016-01-20,【リベンジ】マインクラフトミニフィギュア黒曜石シリーズでゾンビを狙う！,2910627
2016-01-19,デスソースチャーハン作ってみた！【男の料理】,9114142
2016-01-18,一平ちゃん チョコソース 焼きそば食べてみた！,1512166
2016-01-17,【リアルマインクラフト】クリーパー風船爆発させまくってみた！,2327281
2016-01-16,ヒカキンがアマゾンで買って良かったものベスト３！【Amazon】,2089488
2016-01-15,鬼から電話がかかってきた。。。,39037286
2016-01-14,ジジキンから聞いた本当にあった怖い話,6698666
2016-01-13,自画像描いてみた！,1055191
2016-01-12,ペッパーピアノ弾いてみた！【pepper】,5592704
2016-01-11,【実験】美声サプリ飲んだら歌は上手くなるのか!?【魅惑の美声】,2022726
2016-01-10,お風呂の沸く音とセッションしてみた！,3693004
2016-01-09,10年ぶりに書道やってみた！,2003716
2016-01-08,スプラトゥーンスタンプ買って押してみた！かわいい( ^ω^ ),1006860
2016-01-07,新しいぬいぐるみたちを一気に紹介するぜ！マインクラフト & スプラトゥーン！,1449268
2016-01-06,【告知】テレビ出演！NHK Eテレ『Rの法則』に出演します！,562206
2016-01-06,家中大掃除してみた！,3936585
2016-01-05,【悲報】福袋買ったら。。。,3498064
2016-01-04,罰ゲームかけてポカポンゲームやってみた！これオモロイw,6906832
2016-01-03,百味ビーンズをかけたジャンケン対決！ゲロ味 & 鼻くそ味を食べるのはどっち!?,10510128
2016-01-02,ヒカキンとセイキンで雪にダイブ！【恒例行事】,3960674
2016-01-01,ヒカキン1日密着！2016元旦,5414120
2015-12-31,ヒカキンの2015年振り返り&2016年の抱負！,670005
2015-12-30,イカに囲まれてみた！スプラトゥーンイカぬいぐるみ全種類！,2302817
2015-12-29,うまい棒600本でうまい棒タワー作ってみたらまさかの…,4002173
2015-12-28,【伝説】金のキットカット食べてみた！限定500本！,2131523
2015-12-27,【超閲覧注意】おならサウンドマシーン買ったら放送事故級に汚すぎた。。。,5867109
2015-12-26,進撃の巨人再現してみた！【TOLOT × 進撃の巨人】,1989497
2015-12-25,マインクラフトのシールセット買ってみた！,1259200
2015-12-24,紅白風呂作ってみた！,7321984
2015-12-23,YouTubeテーマソング UUUM忘年会2015ver.,9965448
2015-12-22,超巨大ダイヤの指輪買ってみた！,2827525
2015-12-21,ヒマラヤの岩塩食べてみたら。。。,1961021
2015-12-20,YouTubeテーマソングCD&DVD発売開始！ ※再入荷しました！,728531
2015-12-20,負けたらプールにドボン!? ヒカキン&はじめしゃちょーで妖怪ウォッチ ぷにぷに : Google Play GAME WEEK,2156364
2015-12-19,風船で宙に浮きながらゲームやってみた！ヒカキン&はじめしゃちょーで妖怪ウォッチ ぷにぷに : Google Play GAME WEEK,1048146
2015-12-18,すず当てクジで大当たりを当てるぜ！,6008521
2015-12-17,黒いミルキー!? 魔法のミルキー食べてみた！,704064
2015-12-16,YouTubeから謎の箱が届いたから開封するぜ！,5919861
2015-12-15,ポテトチップス コーラ味食べてみた！,1691157
2015-12-14,マインクラフト ミニフィギュア黒曜石シリーズ買ってみた！,2484306
2015-12-13,超巨大イチゴ食べてみた！メガサイズ博多あまおう,3147210
2015-12-12,チョコボール100箱開封して金のエンゼルを狙う！,4795405
2015-12-11,ヒカキンバッテリー発売！cheero Power Plus 3 HIKAKINバージョン！,535359
2015-12-11,シャーペンの上に立っても芯が折れないだと!? ゼブラ デルガード！,3290410
2015-12-10,ユニクロで全身コーデしてみた！UNIQLO,2015620
2015-12-09,自宅に噴水買ってみた！ミニ噴水『石の滝』,4688069
2015-12-08,消しゴム300個買ってみた！,4820124
2015-12-07,先にベジータ当てた方が勝ち選手権！はじめしゃちょー & ヒカキン！,6702082
2015-12-06,iPhone6sに1000本の巨大クギを落としてみた！進化したZ'us-G(ゼウスジー)強化ガラス,5318257
2015-12-05,はじめしゃちょー & ヒカキンの恋愛トーク！彼女はこんな人がいい！,3302114
2015-12-04,セブン-イレブンのかまくらケーキ食べてみた！,1894953
2015-12-03,メントスコーラ ＋ 水鉄砲で威力は上がるのか試してみた！,8258112
2015-12-02,【ニキビ対策】巨大ニキビ現れたけど、俺は無敵,2532897
2015-12-01,100日間放置してた巨大グミ食べてみた！,4969220
2015-11-30,おにぎり30秒で食べられるかチャレンジしてみた！,2910652
2015-11-29,1000円と100円のお〜いお茶比較してみた！,1145689
2015-11-28,加湿空気清浄機買ってみた！SHARP KC-D50-W,931599
2015-11-27,ダイソンの掃除機買ってゴミ吸いまくってみた！dyson v6 fluffy+,1788704
2015-11-26,新居で焼きいも作ってみた！,2331593
2015-11-25,ヒカキン新居紹介！引っ越し完了！,4795916
2015-11-24,ヒカキン引っ越し2015！さらば部屋よ！,4477669
2015-11-23,昔の服着てみた！,1387180
2015-11-22,超かわいいヒカキンケーキをサプライズしてもらった( ；∀；),967824
2015-11-21,冷蔵庫開けるとしゃべるぐでたま『ひえたま』が超かわいい件,2158282
2015-11-20,【激ムズ】1分迷宮スマートエッグ レベル９に挑戦してみた！,3838464
2015-11-19,YouTube FanFest 2015の裏側！,524764
2015-11-18,世界最小のボイスチェンジャー使ってみた！,924826
2015-11-17,iPad Pro買って大画面でゲームしてみた！,2684958
2015-11-16,スタジオで歌・ダンス・ビートボックス練習してみた！,2934585
2015-11-15,うんちくんグミ箱買い！10回引いて当たりは出るのか！？,7006453
2015-11-14,ストレス解消グッズ『カオマル』ぶっ潰してみた！,2156221
2015-11-13,復活しました！ご心配おかけしました。。。,11438312
2015-11-07,セイキンのMVに隠れた５人のヒカキン君を探せ！,2102912
2015-11-06,YouTubeテーマソングをカラオケで採点してみた！目指せ90点！,11745325
2015-11-05,超すっぱい【スッパスギール】全部一気に食べてみた！,2402654
2015-11-04,スプラトゥーン イカマスコットガチャ買ってみた！ Splatoon！,2253688
2015-11-03,マインクラフトカード買ってみた！Minecraft Collectible Sticker Cards,2827283
2015-11-02,クリスタルボールで技に挑戦してみた！,2544418
2015-11-01,ヒカキン vs ものまねうんち君！ビートボックスバトル！,18030310
2015-10-31,トランペット吹いてみた！,3434982
2015-10-30,占いやってみた！【グノシー】,1727106
2015-10-29,【第4回】1000円自販機で大当たりを当てるぞ！,4504228
2015-10-28,奇跡が起きた！ 26年間鳴らなかった指パッチンが鳴った！,1719546
2015-10-27,ヒカキン vs 世界一酸っぱい梅肉エキス,754756
2015-10-26,スーパーボールくじで大当たりを当てるぜ！,27752786
2015-10-25,中学の時に録音したカセットテープ聴いてみた！,1193453
2015-10-24,20年前のゲームが起動するか試してみた！,5972818
2015-10-23,ぐちの壺に全力で叫んでみた！,1088910
2015-10-22,初めてジャグリングしてみた！,599310
2015-10-21,ケツ保護パットをはいてケツから転んだら痛いのか試してみた！,1338999
2015-10-20,【閲覧注意】虫食べちまった！巨大毒クモ紹介！,12778282
2015-10-19,新しい財布を買ったぞ！！！,2090379
2015-10-18,【閲覧注意】豚の顔食べてみた！,2835405
2015-10-17,【閲覧注意】パンツ福袋買ってみた！,813793
2015-10-16,新ヒカキンTシャツ登場！今回は２種類！,747189
2015-10-15,セブンイレブン × ビストロSMAPのカレーがウマすぎる件！Wソースカレー,1254477
2015-10-14,【家宝】クリスタル製のドラえもんがやってきた！バカラ ドラえもん！,2256623
2015-10-13,YouTuberイベント！#YTFF Meet & Greetの抽選開始！,141272
2015-10-13,Pepper(ペッパー)と野球してみた！,2699457
2015-10-12,YouTube FanFest 2015に出演します！抽選で1500名さまご招待！#YTFF,167571
2015-10-12,ペプシゴーストミステリーフレーバーって何味なの？,581459
2015-10-11,駄菓子500個に埋もれてみた！,7062435
2015-10-10,民族楽器『Jaw Harp』演奏してみた！,1283336
2015-10-09,全力でストパーにしてみた！ストレートアイロン,3731021
2015-10-08,【閲覧注意】毛穴の汚れ吸引してみた！パナソニック スポットクリア！,2549536
2015-10-07,ビールっぽいジュース飲んでみた！,990816
2015-10-06,咳ビートボックス！Cough Beatbox,1292145
2015-10-05,ヒカキン流！風邪の時にオススメなものランキングベスト３！,1231784
2015-10-04,イベントで壁ドンしてみた(笑),4633544
2015-10-03,【激辛】マグマ茶飲んでみた！,2157140
2015-10-02,暗闇で光る虹色の石『夜光石』買ってみた！,1830609
2015-10-02,テレビ出演情報！NEWSな2人に出演します！,331691
2015-10-01,Pepper(ペッパー)のドラム × ヒカキンのビートボックスでセッションしてみた！,4508184
2015-09-30,飲み物じゃないコーラがあるだと!?,2081550
2015-09-29,ヒカキンのマインクラフト攻略本発売！【ヒカキンとはじめよう! Minecraft大百科】,1228039
2015-09-28,名探偵ボイスチェンジャーで声変えてみた！【リベンジ】,3888326
2015-09-27,自分の息がくさいか調べてみた！ブレスチェッカー！,2158015
2015-09-26,キターーー！iPhone6sがやってきた！ / Apple iPhone6s スペースグレイ 128GB,3324666
2015-09-25,【大喧嘩】ヒカキン vs セイキン！ライトセーバーバトル！,7674835
2015-09-24,【超激苦】苦虫茶 vs ヒカキン！,2173905
2015-09-23,名探偵コナン再現してみた！,5169781
2015-09-22,さけるグミ『たまご焼き』味食べてみた！,1324283
2015-09-21,Pepper(ペッパー)としゃべってみた！,5230233
2015-09-20,Pepper(ペッパー)がやってきた！人型ロボット！,7861406
2015-09-19,青鬼ガチャリベンジ！今度こそ赤鬼を当てるぞ！,17146117
2015-09-18,超巨大けん玉で技をきめるぜ！,986075
2015-09-17,青鬼のガチャガチャ５カプセル開封！,6396919
2015-09-16,手回し発電機でiPhone充電してみた！,948616
2015-09-15,ヒカキン vs ミルキーあぶらとり紙！,837093
2015-09-14,ヒカキンがコンタクトにしない理由。,3577970
2015-09-13,ヒカキンの特技をお見せしましょう。,1772651
2015-09-12,【ヒカキンの質問コーナー】彼女の作り方教えて下さい！,2637505
2015-09-11,コカ・コーラ自動販売機型冷蔵庫買ってみた！,24257656
2015-09-10,かかと削ってみた！,1986327
2015-09-09,ぬいぐるみ片付けてみた！,1822717
2015-09-08,酸味 vs ヒカキン！『激すっぱ!飴』を全部一気に食べてみた！,1723531
2015-09-07,【マインクラフト】ミニフィギュア ミステリーパック ネザーラックシリーズ５個開封！,4021371
2015-09-06,バランスボールで転倒エクササイズ！,1224387
2015-09-05,無限えだまめで無限にプチプチしてみた！MUGEN EDAMAME,1966239
2015-09-04,ビートボックス × オタマトーン！,4727444
2015-09-03,ヒカキンの上京当時のまじめな話,1715879
2015-09-02,バスケットボールを指で10秒回すチャレンジ！,2200378
2015-09-01,YouTuber人生振り返ってみた。#YouTuberはじめました,1209137
2015-09-01,【ヒカキン】1本目の動画 60秒ver.【My First YouTube】,2225065
2015-09-01,【ヒカキン】1本目の動画 30秒ver.【My First YouTube】,740442
2015-08-31,激マズ飴なめてみた！,1506238
2015-08-30,フルート × ビートボックス！初めてフルート吹いてみた！,3441347
2015-08-29,幸福の青いチョコレートアイス食べてみた！ケルノン ダルドワーズ ジェラート,1111613
2015-08-28,過去の自分とジャンケン10本勝負してみた！,2937715
2015-08-27,はじめしゃちょーの写真集再現してみた！ 【閲覧注意】,10856195
2015-08-26,不思議なおもちゃ『Flype』で遊んでみた！,1657136
2015-08-25,謎の物体が届いたので開封してみた！,3616509
2015-08-24,10年ぶりにリコーダー吹いてみた！,2476923
2015-08-23,【世界最大!?】超巨大ヘビグミ食べてみた！,10573394
2015-08-22,【奇跡の一発】ピンポントリックショットやってみた！【プリングルズ】,945347
2015-08-21,大量のドライアイスを使って隠れ身の術してみた！,8363732
2015-08-20,ヒカキン vs カズさん腕相撲ガチマッチ！,7854436
2015-08-19,ビートボックス『プルルル』バトル！ヒカキン vs Daichi,3910964
2015-08-18,ドライアイスにお金を突き刺すと動き出すって知ってた！？,5682130
2015-08-17,【ビートボックス講座】ボーのやり方！ヒカキン&Daichi,7317823
2015-08-16,YouTubeテーマソングレコーディング風景！,2181592
2015-08-15,YouTubeテーマソングMVメイキング！,6938966
2015-08-14,YouTubeテーマソング／ヒカキン＆セイキン,122366919
2015-08-13,明日公開！YouTubeテーマソングについて語る！,1057578
2015-08-12,巨大ドリアン食べてみた！,5109980
2015-08-11,コーラにドライアイス入れて飲んでみた！,10222331
2015-08-10,【実験】アメリカンドッグとモンスターエナジーで充電できるらしい…,1106209
2015-08-09,セイキンにサプライズ誕生日プレゼントしてみた！,2721164
2015-08-08,好きな曲熱唱してみた！ヒカキンオススメ曲紹介！【AWA】,5846618
2015-08-07,飲んでふくらむ!?コバラサポート飲んでみた！,725991
2015-08-06,セイキンにおならドッキリ！,4377145
2015-08-05,ビートたけしさん登場！プレゼント企画！【アンファー新CM】,693028
2015-08-04,火が消えないロウソクの火を全力で消してみた！『マジックキャンドル』,2731435
2015-08-03,冷凍食パンをそのまま食べると美味しいらしいので食べてみた！,1446070
2015-08-02,りんごでiPhoneが充電出来ると聞いて試してみた！,12340675
2015-08-01,パパイヤの種がわさび味らしいので食べてみた！,592130
2015-07-31,【閲覧注意】鼻毛一気に全部抜いてみた！鼻毛脱毛ブラジリアンワックス『GOSSO』,12674406
2015-07-31,今年もYouTuberイベント開催！&ボンボンTVスタート！,172490
2015-07-30,ヒカキン vs セイキン 似顔絵対決３本勝負！,4591095
2015-07-29,世界一甘いお菓子食べてみた！,3636138
2015-07-28,RedBullを逆さにしてもこぼれない方法があるらしい,2640135
2015-07-27,指笛何秒で出来るようになるか本気で挑戦してみた！,1865867
2015-07-26,顔に缶がくっつくって知ってた?コーラ缶チャレンジ！,1546612
2015-07-25,ギザ十発見！10円以上の価値のある10円玉！,1500247
2015-07-24,超巨大ピザグミ食べてみた！,14229107
2015-07-23,馬の心臓入りドリンク『激強打破』飲んだら眠気吹き飛ぶか試してみた！,1314056
2015-07-22,【負傷】リフティング100回目指してたら悲劇が…,5331049
2015-07-21,液体磁石で遊んでみたらすごいことになった！,10777758
2015-07-20,リフティングボールで修行してみた！,1640082
2015-07-19,卓上パンチングマシン本気で殴りまくってみた！Stress Buster,6131223
2015-07-18,おしりでフラフープ回せるらしいのでやってみた！,1648347
2015-07-17,ユーチューバーで『パピプペパピコゲーム』やってみた！,5872541
2015-07-16,海賊のたから箱開封してみた！中身はなんだ！？,6095510
2015-07-15,超ピカピカのお金買ってみた！,6498034
2015-07-14,【激ウマ】スムージーデビューしてみた！おはよう！代官山スムージー,462368
2015-07-13,リアルゴールドにブラックライト当てると光るらしい！,2169509
2015-07-12,【閲覧注意】ヒカキン vs 巨大ムカデ！,10667726
2015-07-11,ヒカキンとセイキンの昔の写真公開！,8834835
2015-07-10,ピノ30箱開封で幻のピノを探す！ピノチャレンジ！,5094118
2015-07-09,コーラボトル型巨大グミ食べてみた！,8544960
2015-07-08,ヒカキン vs セイキン どっちがイケメンか勝負してみた！,4946774
2015-07-07,レッドブルサマーエディション トロピカルフルーツ飲んでみた！ Red Bull SUMMER EDITION,521911
2015-07-06,ヒカキン握手会2015 @新潟イオン長岡店,484933
2015-07-05,マインクラフトのキーホルダー５個開封！何が当たるか!?,5623744
2015-07-04,【未来型】新感覚リラクゼーションマシーン使ってみた！,954883
2015-07-03,ワンダーコア TVCM パロディ ヒカキン編,7007369
2015-07-02,YouTube動画の字幕実況してみた！,4336752
2015-07-01,味噌ラーメン風ドロップスなめてみた！,422778
2015-06-30,メイクアプリで自分の顔可愛くしてみた！YouCam メイク,1997820
2015-06-29,ロングブレスピロピロ３本で遊んでみた！腹式呼吸エクササイズ！,462893
2015-06-28,SUPERすっぱいレモン味ポテトチップス早食いタイムアタック！,839376
2015-06-27,ワイン飲み比べ！1万円と1000円のワインを当てられるか！？ヒカキン × 木下ゆうか × マスオ,1269882
2015-06-26,BABYMETALさんに突撃インタビューしてみた！,1311531
2015-06-25,ロシアンルーレット飴食べてみた！ハズれるのはどっち!? 【ネタバレ注意】,4173964
2015-06-24,超辛い粉『辛辛粉』食べてみた！,4055881
2015-06-23,7月5日イオン長岡店でヒカキン握手会開催！,188047
2015-06-23,【閲覧注意】エイリアン食べてみた！,3269017
2015-06-22,【閲覧注意】1000円自販機でゲットした鼻毛カッター使ってみた！,1343150
2015-06-21,ヒカキン初めてのボルダリング！,2794797
2015-06-20,YouTubeのUFOキャッチャー!? 祭 with androidで遊んでみた！,3193568
2015-06-19,【第３回】1000円自販機３度目のチャレンジ！来い大当たり！,3687755
2015-06-18,渋谷109に超巨大はじめしゃちょー出現！,1410871
2015-06-17,盗聴器発見器で自分の家調べてみた！,2809079
2015-06-16,今夜テレビ出ます！とことん掘り下げ隊! 生き物にサンキュー!!２時間SP,367978
2015-06-16,オロナミンC + ポカリでMATCHの味になるって本当!?,1233527
2015-06-15,バナナを縦３つに裂けるって知ってた！？,913920
2015-06-14,水風船は火であぶっても割れないって本当!? 実験してみた！,8361568
2015-06-13,雑巾の味!? オレオ+オレンジジュース試してみた！,744367
2015-06-12,【何が当たるか!?】マインクラフトキーホルダー５個開封！,3298224
2015-06-11,【閲覧注意】ヒカキン俳優デビュー！『呪怨 –ザ・ファイナル-』撮影の裏側！,4673595
2015-06-09,【恐怖】チャーリーゲームやってみた！チャーリーチャーリーチャレンジ！,6858009
2015-06-08,顔面毛穴パックやったら大変なことに…,6785578
2015-06-07,ストレス測定アプリ使ってみた！,844541
2015-06-06,はじめしゃちょー vs ヒカキン 顔面ストッキングつなひきバトル！,2899599
2015-06-05,服に醤油かけてみた！,1970156
2015-06-04,はじめしゃちょーの壁ドン12連発！,9538889
2015-06-03,【閲覧注意】ガングロギャルになってみた！ヒカキン × 佐々木あさひ,1238491
2015-06-02,新旧ジャイアンフィギュア比較してみた！,784328
2015-06-01,ヘアーカラースプレーで髪をヒョウ柄にしてみた！,1032511
2015-05-31,【寄生獣】ミギーグッズで遊んでみた！,2504240
2015-05-30,謎の実食べてみた！,1540328
2015-05-29,マイクラマンになってみた！マインクラフトグッズ紹介！,1268074
2015-05-28,初めてスケボー乗ってみた！ ペニー スケートボード Penny Skateboards,4896022
2015-05-27,耳の中が超スッキリ！耳洗潔ぬってみた！,991572
2015-05-26,ベジータ カップヌードル食べてみた！カップヌードルCM 「ベジータ スーパーヤサイ人になろう 篇 パロディ,940643
2015-05-25,鼻で風船ふくらませてみた！,2114879
2015-05-24,アニマルフェイスマスクで動物に変身してみた！,599015
2015-05-23,マインクラフトのミニフィギュア買ってみた！狙うはゾンビ！Minecraft  mini figure！,4643405
2015-05-22,【閲覧注意】耳くそ吸引してみた！ポケットイヤークリーナー！,7664965
2015-05-21,雷 vs ビートボックス Thunder vs Beatbox,3234679
2015-05-20,水素食べてみた！アクティブ水素！,979427
2015-05-19,ピノのジェラート食べてみた！ピノ ルージュベリー！,1447194
2015-05-18,謎のモアイとムンクの叫び買ってみた,1438272
2015-05-17,自動走行するチョロQで遊んでみた！センサーで障害物をよける！,1893850
2015-05-16,自宅にATMがやってきた！タッチパネルATMバンク,10613417
2015-05-15,ルービックキューブ初挑戦！10分で解いてやる！,1772514
2015-05-14,ピルクル1.3倍と普通のピルクル比較してみた！,626984
2015-05-13,ガリガリ君リッチコーヒーオレで当たりのエメマンTシャツを狙う！,708736
2015-05-12,のびーるフィットネスで筋トレしてみた！,699717
2015-05-11,セブンの海老チリチャーハンがウマすぎる！,1660434
2015-05-10,ゾクゾクくる!? 癒しのヘッドスパやってみた！,621005
2015-05-09,麻酔でしびれた口でビートボックスにチャレンジ！,3201809
2015-05-08,小島瑠璃子さんに洗顔してもらった！OXYイベント！,4282871
2015-05-07,ローソンの狼煙監修カレーまぜそばがウマすぎる！,1694949
2015-05-06,混ぜるとアロエヨーグルト味!? 贅沢ヨーグリーナ＋いろはすアロエ！,635059
2015-05-05,いろはすトマト飲んでみた！トマト度は何%!?,657203
2015-05-04,テレビCM出演決定！映画メイズ・ランナー！HikakinTV特別試写会開催！,701531
2015-05-04,映画「メイズ・ランナー」ヒカキンコラボ TVCM,1025407
2015-05-03,自分の顔年齢診断してみた！how old net！,2769972
2015-05-02,【コスパ最高！】凍らせて食べるドリンクゼリー！【新感覚】,644373
2015-05-01,【閲覧注意】アイプチで二重にしてみた！,4074767
2015-04-30,パワーボムで握力を鍛えてみた！,3295435
2015-04-29,妖怪ウォッチの和菓子『食べマス妖怪ウォッチ』食べてみた！,2188053
2015-04-28,まるでキウイを冷凍したような食感のアイスバー食べてみた！セブン＆アイプレミアム,762486
2015-04-28,【告知】ナカイの窓に出演します！4/29(水)23時59分〜,313489
2015-04-27,母親からメッセージ!? UUUMとPDSからサプライズプレゼント！,1030980
2015-04-26,ヒカキンバースデーパーティー@YouTube Space Tokyo,1772708
2015-04-26,ヒカキンへのバースデーメッセージ！,2357274
2015-04-25,アップルウォッチGET！Apple Watch ブラックレザー ステンレススチールバックル！,2796309
2015-04-24,自家製トマトでカプレーゼ作ってみた！ハートマト栽培完結編！,681878
2015-04-23,ジービーズで遊んでみた！決めろトリプルアクセル！,1926452
2015-04-22,UUUMにUFOキャッチャーがやってきた！ヒカキンvsPDS！,3506247
2015-04-21,のびえもんがやってきた！自分への誕生日プレゼント！,1435343
2015-04-20,空飛ぶ玉『フライングボール』がマジでおもしろい！,2004355
2015-04-19,映画『ドラゴンボールZ　復活の「F」』見てきたぞ！そしてピッコロがやってきた！,1447281
2015-04-18,超巨大サリーがやってきた！ビッグヘッド・サリー！,488473
2015-04-18,【告知】久々にテレビ出演！１Hセンスに出演します！ ※地域によっては関西でも放送あるみたいです,412197
2015-04-17,ヨーグルトにカレー粉入れて食べてみた！,856569
2015-04-16,透明なのにヨーグルト味!? 贅沢ヨーグリーナ&南アルプスの天然水飲んでみた！,834728
2015-04-15,サリーグッズ大量GET！LINE FRIENDS STORE！,628606
2015-04-14,レモンジーナ＋オランジーナ=いよかんジーナ!?らしいので試してみた！,821394
2015-04-13,エアガン買って的に撃ってみた！デザートイーグル！,9578027
2015-04-12,ピンクの醤油食べてみた！華貴婦人！,1190329
2015-04-11,ガムのガチャ買ってみた！ガムガチャクラシック！,11823514
2015-04-10,【死の辛さ】ザ ソース食べたらエライことに…,11962748
2015-04-09,ヒカキン&マホトのしゅしゅしゅ講座！,3462322
2015-04-08,ヒカキン vs はじめしゃちょー ビートボックスバトル！,15541000
2015-04-07,にんにくコーラ飲んでみた！ジャッツ タッコーラ！,693066
2015-04-06,鼻にひじをくっつけられるか力ずくでやってみた！,632466
2015-04-05,レモンジーナは土の味がするのか飲んでみた！,1405783
2015-04-04,ツイッターフォロワー100万人突破の瞬間！,496017
2015-04-03,ランニングマンやってみた！三代目 J Soul Brothers from EXILE TRIBE : 「R.Y.U.S.E.I. 」,5113842
2015-04-02,デュエル・マスターズ初めて買ってみた！フルホイルVSパック 仁義無きロワイヤル,4184279
2015-04-01,コーラにCCレモン入れると透き通る!?,3494389
2015-03-31,モンストのUFOキャッチャーにチャレンジ！,3803372
2015-03-30,ロボット猫買ってみた！,5098740
2015-03-29,マインクラフトのかぶりものかぶってみた！Minecraft Head！,1574836
2015-03-28,【当選発表】iPod touchプレゼント企画！,523714
2015-03-27,ドラえもんシチュー作ってみた！,14741435
2015-03-26,ビートボックスのドラムロール何秒出来るかチャレンジ！,1398441
2015-03-25,UUUMにプリクラ機がやってきた！,5027645
2015-03-24,ティッシュの中身を何秒で全て出せるかタイムアタック！,694506
2015-03-23,スマートグラスデビューしてみた！エプソン モベリオ！,1034310
2015-03-22,LUSHのバスボム全種類一気に入れてお風呂入ってみた！,24264911
2015-03-22,ヒカキンバースデーイベント開催！@YouTube Space Tokyo,321316
2015-03-21,ボディービルダーのマッチョクリーム塗ってみた！,2236652
2015-03-20,【プレゼント企画】ヒカキンTV200万人突破記念にiPod touchプレゼント！,1150774
2015-03-19,わさびの辛さをマヨネーズでかき消せるか実験！,1435578
2015-03-18,ユーチューバーのものまねしてみた！,9909480
2015-03-17,中身はなんだ!? エースの変なTシャツコレクション３つ買ってみた！,908984
2015-03-16,ヒカキンとセイキンの初ビートボックスコラボ！,4347676
2015-03-15,UFOキャッチャーで取れそうなやつ10個狙ってみた！Part2,3483640
2015-03-14,世界一辛いデスソース「ウルトラデスソース」食べたらヤバイことになった…,6621822
2015-03-13,東京ワンピースタワー行ってきた！Tokyo One Piece Tower！,1556736
2015-03-12,【UFOキャッチャー】巨大くまモン人形をねらう！,3580938
2015-03-10,【拡散希望】Yahoo!で3.11と検索して10円寄付しよう！,634477
2015-03-10,UFOキャッチャーで金のうんこをねらう！,5650566
2015-03-09,緑のコーラ飲んでみた！コカ・コーラ ライフ日本上陸！,1354605
2015-03-08,謎の物体が家に届いた…,2587326
2015-03-07,HikakinTV登録者200万人突破の瞬間！,785475
2015-03-06,のび太のコスプレでドラえもんに会ってみた！,18883611
2015-03-05,家の中でゴルフしてみた！,1572020
2015-03-04,ロボットひよこ買ってみた！夢ひよこ,3733224
