投稿日,タイトル,再生数
2018-12-25,【東大生混乱】カルタ10種類まぜたらムズすぎww1000枚使って大乱闘【10倍かるた】,1641073
2018-12-23,【野菜嫌い】ふくらP、キャベツとレタスの違いわからない説,4560586
2018-12-22,大喜利苦手な東大生でも用語集使えば面白いんじゃね？【インテリ大喜利】,1889894
2018-12-21,【東大生検証】Googleの入社試験をガチで解いてみる,8171504
2018-12-20,【東大生すげぇ】TASUKE！目隠しクイズ王は声だけで正解できる？東大アイドルとの最強タッグで挑戦！,702462
2018-12-19,さっきの東大王の解説・裏話を生放送！181219,91814
2018-12-18,コーラから炭酸と水抜いて炭酸水入れたらコーラに戻るのか？,1366873
2018-12-18,【東大生実験】コーラの中身取り出してみた！ゼロコーラなら中身ゼロ？,1148931
2018-12-16,【不仲説】仲の良さを確認するために早押しチーム戦をしたところ…【以心伝心】,2541786
2018-12-15,【流行れ】IKKOさんモノマネクイズで赤っ恥【チョコプラリスペクト】,1272795
2018-12-13,【その後】動画が消されました。,369902
2018-12-12,【都市伝説】Wikiは6クリックでどんなページにもいけるらしい。東大生が頭脳検証！,1019932
2018-12-11,【ゆきりぬ】モザイククイズ,1189964
2018-12-09,【早押し】東大生が『知識検定』を最速で合格トライ！【5倍速】,1444789
2018-12-08,【ひらがな禁止クイズ】「輝鏡太」って何？漢字だけで歌詞クイズ【not中国語】,1011844
2018-12-07,動画が消されました。,963960
2018-12-07,【検証】1列のルービックキューブ!? 東大生ならできるっしょ！,3836632
2018-12-05,英語以外禁止クイズ！早押しして英語以外を喋ると即アウトが何故か心理戦に…,2594158
2018-12-03,【子音消滅】おうあいえいあおいんういういおうえん！あああおえっあいあっあwww【母音クイズ】,1739200
2018-12-02,【ガチ謎解き】東大生より早く解けますか？？謎解きにあなたも挑戦！【完結】,877308
2018-12-01,あなたも挑戦！東大生がガチンコ謎解き！クイズ王のIQは果たして…？,809603
2018-11-30,【パ王】炎ワープ選手権！炎のテレポーテーションを最もできるのは？,769591
2018-11-28,【歌詞クイズ】「じふみ」が歌詞に含まれる曲は？？3文字から曲名を当てられる？？,727908
2018-11-27,東大生より早く解ける？新ひらめきパズルが超楽しい【ワード足し算】,1181087
2018-11-25,【ツッコミかるた】ツッコミセンスを東大生と夕闇が競いあったらどっちが勝つの？【夕闇】,506653
2018-11-24,絶対に正解できないクイズ番組,1457361
2018-11-23,【結局ガチ早押し】常識力早押しクイズしたら盛り上がりすぎたwww,2187699
2018-11-21,【20181121】さっきの東大王の裏話こぼれ話を解説生放送live,94210
2018-11-20,東大生に挑戦！ひらめき穴埋めクイズ【1分で解けたら東大生】,1282954
2018-11-18,【クイズ】海賊王〜海賊知識No.1決定戦〜,927551
2018-11-16,【はなお】理系なりの語呂合わせ個性的すぎwww【これで満点】,994930
2018-11-14,【東大の本気】細かすぎて伝わらないヒントが難しすぎて伝わらない,1493892
2018-11-12,【世界最速クイズ】100倍速クイズ！聴力と頭脳が試される戦い,2312511
2018-11-11,【色当てクイズ】みんなの服の色わかる？照明を変えたらすごいことになったｗｗｗ,1185591
2018-11-10,大喜利？クイズ？どっちか微妙なお題に答えよう【夕闇】,761622
2018-11-09,【論破】東大生クイズ王VSはなお。論破バトルをしたらどっちが勝つの？,1652836
2018-11-08,【見ると記憶UP】超暗記力しりとり「文字つなゲーム」で東大バトル！【はじめしゃちょーの畑】,604018
2018-11-07,東大王の解説・裏話を生放送！181107,90455
2018-11-06,正解できないドッキリ！クイズ王が絶対にクリア出来ないトリックに気付けるか!?,1358272
2018-11-04,【日本最高峰】ガチでクイズ番組作りました。【東大頭脳】,1746543
2018-11-03,【閲覧注意】サイコパスになれクイズ！東大心理学で犯罪者を完全理解？,1217204
2018-11-01,【対決】東大生が水早出しをしたらヤバいスピードが出たwww,1195979
2018-10-30,【懐かしすぎる】平成の出来事、何年か覚えてる？？激ムズ年代並び替えクイズに挑戦！！,706375
2018-10-29,【騙し合い】ない言葉しりとり！ありそうでなさそうな言葉、ある？ない？,885245
2018-10-27,風船を石にする魔法を使ってみた！！！【ハリポタ】,421140
2018-10-25,【無理でした】東大頭脳でムチャブリをクリア！知識で連想ゲーム！,1480531
2018-10-24,東大王の解説・裏話を生放送！181024,73413
2018-10-23,【very楽しい】瞬発力！早い者勝ちひらめきバトル「スプリントシャウト」英語版！,889365
2018-10-22,実際にあった！1974年の宇宙人の電波メッセージ、東大生が解読してみた【アレシボ・メッセージ】,879919
2018-10-20,見破れれば名探偵コナン級！東大生は2分で解決できるのか？【2分間ミステリ】,1815992
2018-10-18,正解しすぎたら即負け！東大生心理戦チキンレース【深読み注意】,1713395
2018-10-17,東大王の解説・裏話を生放送！181017,69368
2018-10-17,長い言葉に飽きたので1文字でしりとりします【頭脳戦】,2852371
2018-10-15,神のごとく雲を操り天気を司りたい。,388779
2018-10-13,【地獄】ムズすぎる言葉だけでキズナアイ面接したら面接どころじゃなくなったwww,1108365
2018-10-12,【爆笑ww】東大生ツッコミ王は誰だ!?【ボケの癖がすごい】,1192605
2018-10-10,QuizKnockメンバーがクイズ生出題！答えて商品をGet！,136093
2018-10-08,日本一楽しくないクイズ作ってみました,1793032
2018-10-07,【英語禁止辞書作り】カタコトの日本語でクイズしたら楽しすぎたwww【ボブ辞典】,1221348
2018-10-05,【知の早慶戦】早稲田大生と慶應大生で英単語当て対決！！【ヌメロン】,535480
2018-10-03,【早稲田大入試問題】「新じゃんけん」のルールを考えたら、発想が天才的すぎたwww,1173184
2018-10-02,東大生でも10回クイズ引っかかっちゃう説,2473426
2018-10-01,【無重力!?】空中浮遊の謎を解く！東大生ナイスガイ実験【レビオーサ】,997832
2018-09-29,エイコゲーム縛りプレイ！女子高生に流行中のリズムゲームで東大生バトル！,1188297
2018-09-27,発想力クイズでプロデューサー対決！頭のやわらかさで東大生に勝てるか！？,1574130
2018-09-26,【ハイレベル】東大流書けないと恥ずかしい漢字！書き取りバトル！,1293544
2018-09-25,【楽しい】東大頭脳にズームイン！どれだけ細かい部分まで答えられるのか…？,867066
2018-09-23,【新クイズ】東大生がクイズボーリングをやってみたら斜め上すぎたwww【ビッグバネイト】,1617071
2018-09-22,【再炎上】東大生がバカ大学の入試に3人がかりで挑戦した結果…【火に油】,4745637
2018-09-20,英語禁止しりとりワードバスケ！東大生VSプリッとChannelで爆笑揚げ足取り対決！,891598
2018-09-19,Wikiにない言葉しりとり！超マイナー単語のみで東大生がしりとりバトル！,1149701
2018-09-18,【音を見る】声を見えるようにして音速を計算してやったぜ。,580755
2018-09-16,東大王解説生放送で裏話こぼれ話を語る！,106429
2018-09-16,【文系ホイホイ】世界史オセロ、東大文系でも地獄級にむずかったwww【東大王リスペクト】,1893479
2018-09-15,あなたはひらめく？あるなしクイズで早慶IQ対決！【慶應にあって早稲田にないもの】,511292
2018-09-13,答えは消しゴム。さて問題文は？前代未聞の逆クイズ！,1466361
2018-09-12,【すげぇw】インテリ箱の中身は何だろなクイズで東大生クイズ王が本気プレイ！,803351
2018-09-11,東大生クイズ王が知らないこと…それは………,841626
2018-09-09,東大生10人で「朝からそれ正解」したらもうついていけなくなったwww【#6】,2769852
2018-09-08,【クイズ王への道】ナイスガイ須貝用クイズならクイズ王にも勝てるのか？ガチンコ早押し検証！,1759740
2018-09-06,【実験】海が砂糖水だったら物は浮くのか？？,1095015
2018-09-04,【語彙力】東大生が広辞苑を1ページずつ作ったらどこまでいける？【古今東西】,660331
2018-09-03,180902昨日の東大王の裏話こぼれ話を解説生放送,92156
2018-09-03,【みんなで筋肉クイズ】アメリカ50州 ～ 厚い胸板をつくる,979218
2018-09-01,【激辛ペヤング】一流YouTuberになりたくて……,834265
2018-08-31,【25ヶ国語で答えろ】東大生でギリ！ 新ゲーム「万国鉄道の夜」,1605998
2018-08-30,【プリッとChannel】息とめ中にクイズ！肺活量と知識試しでまさかすぎる結果に…,725629
2018-08-29,【流しそうめんクイズ】心理戦クイズ！これが東大生の夏…【食べるか流すか】,870690
2018-08-28,12時間ガチクイズ生放送〜第6部〜,254865
2018-08-28,12時間ガチクイズ生放送〜第5部〜,751788
2018-08-28,12時間ガチクイズ生放送〜第4部〜,928015
2018-08-28,12時間ガチクイズ生放送〜第3部〜,744467
2018-08-27,12時間ガチクイズ生放送〜第2部〜,583447
2018-08-27,12時間ガチクイズ生放送〜第1部〜,714161
2018-08-26,東大生が勉強の質問に生で答える夏Live!,768126
2018-08-26,東大生Liveつづき,38913
2018-08-26,東大生が世界中でスイカ割りをしたら、割る精度が異常だった。,1079476
2018-08-25,【これが東大】語彙の王様を東大生がやると異次元のワードが飛び出した,1309347
2018-08-24,【知識で募金】2.4秒クイズ！超高速マッハ早押しを見よ！【リベンジ】,512480
2018-08-22,【炎上しないで】東大生が日本一バカな大学の入試に本気で挑戦したらどうなる？【想像以上の実力】,9179767
2018-08-21,【速読+執筆】東大生なら読書感想文も一瞬で書ける？文系東大生ガチスピード対決,1220325
2018-08-18,【0m走】ウサイン・ボルト越えた！？ゼロメートル走ったらまさかの結果にwww,1569777
2018-08-17,【まさかの珍作品】東大生が短歌ゲームしたら想像の斜め上を突き抜けた,817314
2018-08-16,【早すぎる】開成&灘！難関中学受験に東大生が挑戦！【開成中出身VS灘中出身】,3170698
2018-08-15,【日本最高峰】ガチすぎる東大生早押しクイズ対決やってみた【クイズ王の本気】,1639850
2018-08-14,珍回答続出wwオリジナル四字熟語ゲームで東大生の発想力と語彙力を問う【漢々楽々】,988194
2018-08-12,朝からそれ正解でハイレベル回答連発www東大生全員が納得の結果に！【#5】,3502800
2018-08-11,【高速ひらめき】もじ並べ替えパズル！東大生のIQスピードにあなたはついてこれる？【アナグラム+】,909221
2018-08-10,【第一回】疑問王！Google予測検索でクイズバトル！いいギモンを東大生は思いつけるか？,1034038
2018-08-09,【宇瑠寅(うるとら)】こんな名前ありえるの！？実際に存在するキラキラネームな力士の四股名クイズ,474418
2018-08-08,【東大生心理戦】先に答えを教えるクイズ！？だまし合い人狼ワードウルフ風バトル,2251608
2018-08-06,意味がわかると怖い話、東大生ならめっちゃ早く意味がわかる？ムードぶち壊し早押しクイズバトル！あなたの知らない世界がここにある…,3735988
2018-08-05,180805東大王解説Live&ふくらP誕生日サプライズ,204172
2018-08-05,さっきの東大王の裏話こぼれ話を解説生放送,59863
2018-08-04,【限界しりとり】東大王VS東大王！！最強の語彙力バトルの勝者はどっちだ！？,2163487
2018-08-03,【検証】東大生クイズ王なら弁護士になれるのか？司法試験問題に挑戦！,2308389
2018-08-02,東大生弱すぎwwwしりとり風ゲームしたら語彙がすごい奴かポンコツしかいない【なかとり】,1601102
2018-08-01,理系ワード連発ww東大生と教えのプロが笑ってはいけない福笑いやったら完璧な顔になるのか…？,322133
2018-07-31,【実験企画】メビウスの輪をひねりまくったら予想出来ない結果に！東大流の研究まとめ方もレクチャー【夏休みの宿題】,1057069
2018-07-29,【東大生の聖徳太子超え】あなたは聞き取れる？同時に話しかけられるクイズ！,688018
2018-07-27,【自由研究】ミキサーでお湯が沸くってホント!?手で振るとどうなる!?水の摩擦熱を東大生が大実験【夏休みの宿題】,1146840
2018-07-25,【世界最長のクイズ】3択かと思ったら4000択!?ガチ早押しが超頭脳ゲームになった,4596783
2018-07-24,【洗脳注意】潜在意識に何が刷り込まれたでしょうクイズ！東大生が30分の1秒に挑戦！【サブリミナル効果】,956033
2018-07-22,さっきの東大王の裏話こぼれ話を解説生放送！7月22日,97256
2018-07-21,アタック25風クイズ！前代未聞の自己申告制とは？【祝25万人】,660735
2018-07-21,東大生10人で「朝からそれ正解」したらやっぱり爆笑しすぎたwww【#4】,3368044
2018-07-20,【教育×東大】イケボで格言バトル！成長するための名言を東大生・教育YouTuberが語る【はいち】,395613
2018-07-19,【大恥】読めないと恥ずかしい漢字クイズでクイズ王が不正解連発！あなたは解ける？,827975
2018-07-18,【偉人麻雀】東大生4人で歴史上の人物遊び！共通点を見つけトリオ作りゲーム【カオスすぎるww】,2313131
2018-07-16,【超高速早押し】留年の危機でも諦めないで！6人いれば3分で50点取れるんだから！【ウルトラマンDASH】,2558989
2018-07-14,【理系ホイホイ】高学歴はじめてのおつかい！インテリ夏の大冒険スペシャル【元素をお買い物】,3077793
2018-07-13,【検証】東大生3人ならクイズアプリで賞金GETできるのか！？超ガチ10問連続正解チャレンジ,1031071
2018-07-11,【きのこの山vsたけのこの里】本当の勝者を決める日が来ました【クイズ×頭脳戦】,936137
2018-07-10,【消去しりとり】クリアを狙え！文字を一度ずつしか使わずしりとりを続けることはできるのか？東大生で検証2nd,650474
2018-07-09,人間はどこまで高速でクイズを解けるのか？制限時間がだんだん短くなるクイズ！,1235550
2018-07-07,正解の出せない問題でも東大生はこう考える！入社試験に出る推測クイズ【フェルミ推定】,1232005
2018-07-06,【10倍速水溜りボンド】東大生クイズ王が「知ってそうで知らないアレの名前」に超スピードでタイムアタック！,696858
2018-07-04,"東大生クイズ王でも間違える常識問題って…？""超簡単クイズ""がなぜか難しすぎる！？",1508287
2018-07-02,【悪ふざけ】東大生が本気で遊戯王〜遊戯に関する知識No.1決定戦〜,938514
2018-06-30,【文系ホイホイ】手軽で楽しい新ゲーム！新熟語作りで意外すぎる結末に…【二字熟語スイッチ】,1703385
2018-06-29,「し」から始まる首都、クイズ王より早くひらめくことが出来る！？【指スマ】,1163911
2018-06-27,【学名寿司】大将！トラシュルス・ジャポニカスひとつ！クイズ王が生物学の正式名称で注文してみる,1508946
2018-06-26,第1回石油王~石油の知識No.1決定戦~,778646
2018-06-25,【緊急】フリーメイソンの暗号を東大生クイズ王達がガチ解読挑戦！,2960866
2018-06-25,【20180624】昨日の東大王の裏話語ります。クイズ王伊沢拓司live！,71370
2018-06-24,【ブラックペアン】片っ端から答えてやるよ！クイズ王は患者を助けることができるのか！？,1163787
2018-06-23,【ドッキリ】東大生クイズ王はモデルの変化に気付けるのか！？こっそり着替えて抜き打ちテスト！,347960
2018-06-22,【保存版】東大生が語る！宿題「読書感想文」の点数を上げる方法,163715
2018-06-21,【珍プレー】「トリオ神経衰弱」が難しすぎて東大生でも歯が立たなかった回【弱すぎ】,2130546
2018-06-20,有名中学入試の難問に東大生3人で挑む！開成と灘のプライドをかけてスピード勝負！,4487253
2018-06-18,【リベンジ】クイズ王は99問連続正解、今回こそ達成なるか！？,1234175
2018-06-16,【絶体絶命】専門家13人VSクイズ王！しかも超マニアックとんかつクイズ！果たして勝てるのか…？,489613
2018-06-15,クイズ王にボタン押してもらえれば誰でもクイズ王になれる？【クイズ王への道】,2513965
2018-06-13,東大生が年号の語呂合わせを考えたらクセ強すぎww一番覚えやすい語呂はどれ？,2189296
2018-06-11,【悲報】東大生、説明下手すぎ…あなたはこの説明で書けますか？,404165
2018-06-10,2018年6月10日の東大王を伊沢拓司が語る！裏話&解説live,103998
2018-06-08,東大世界史勢の知識すごすぎ！ベートーヴェンの年代まで推測！ボドゲ実況タイムライン,1958851
2018-06-07,【田舎VS都会】鳥取or東京？意外と間違える究極の2択クイズ！【鳥取の星・鶴崎】,1013094
2018-06-05,【楽しすぎる】瞬発力！早い者勝ちひらめきバトル「スプリントシャウト」休み時間に超盛り上がろう！,1457592
2018-06-03,【はなお】答え暗記ドッキリ！ウソ問題で東大生クイズ王がボロ負け？,3047683
2018-06-02,東大生とクイズ王がガチで早押しクイズしたらどっちが勝つの？？,1069436
2018-06-01,【マジカルきのこ】手軽で超盛り上がる！揚げ足取り早指摘ゲームを東大生達がプレイ,1831165
2018-05-31,【超えろパオパオチャンネル】東大生が「増殖しりとり」したら超すごい記録が出るのか？,1104808
2018-05-29,言葉じゃなく体で答えるクイズしたらカオスになったwww 【やってみようクイズ】,1116583
2018-05-27,【続き】180527放送分クイズ番組「東大王」の裏話を生解説！,55421
2018-05-27,【180527放送分】クイズ番組「東大王」の裏話を生解説！,66387
2018-05-26,究極の心理クイズ！チームワークでかぶらず解答、あなたならどうする？【登録者20万人ありがとう！】,2050882
2018-05-24,クイズ王の京都修学旅行！～雑学クイズで旅を満喫～,500676
2018-05-22,【Twitterで話題に】センスが問われる「利きクイズ」！東大生3人で難易度予想ゲーム！【Twitterを話題に】,815863
2018-05-19,爆笑www英語禁止クイズ！カタカナ語を使わずクイズ&トークで東大生が珍発言しまくったwww,4120995
2018-05-18,【東大生すげぇ】究極の助け合いクイズ『TASUKE』クイズ王は目隠ししていても正解できるのか？,1936589
2018-05-16,誕生日おめでとう！5月生まれクイズでプレゼント争奪戦！【東大生対決】,524092
2018-05-14,昨日の東大王の裏話語ります。クイズ王Live！,75861
2018-05-12,【発想力】東大生の発想力はどれだけ？キャットアンドチョコレートで発想力勝負！,888279
2018-05-11,【論破】はなおvs伊沢！東大と阪大、喋り上手はどっち？理系ワードで対決！【ワードセンス対決】,1107302
2018-05-09,【geoguessr実況#4】ここはどこ？知識を頼りに現在地を特定せよ！東大生クイズ王の挑戦,341890
2018-05-08,東大生クイズ王、地球のどこにぶっ飛んでも居場所がわかる！？【geoguessr実況】#3,522644
2018-05-06,東大生達でネプリーグ！ガチンコクイズ1問も間違えず10問到達なるか…？,2304941
2018-05-05,【理系ホイホイ】歴史を遡れ！全然前世じゃないゲーム【東大生強すぎ】,1317670
2018-05-03,クイズ王は99問連続で正解できるのか…？得意ジャンルで99問の壁！【99人の壁リスペクト企画】,1029477
2018-05-01,【推理ゲーム】ある芸人の謎、あなたは東大生より先に解けますか？【ウミガメのスープ】,1004139
2018-04-29,2018年4月29日の東大王！裏話こぼれ話を当日生解説,89103
2018-04-28,【インテリナンジャモンジャ】2回目プレイって初見プレイより弱くなるんじゃね？東大生あだ名つけゲーム！,1686252
2018-04-27,【事件】財布を盗まれたら、ありえないことが連続で起きた。,1631210
2018-04-26,【人気企画】サイテーな都道府県はどこ？ワーストクイズ【第2弾】,1346046
2018-04-24,野外でひらめき&クイズ！クイズ王の実力やいかに…？,153279
2018-04-23,【まさかの結末】うっかりさせたら勝ち！超シンプルゲームを東大生2人がプレイ！【QUARTO!】,1196447
2018-04-21,中国からクイズ！ついにクイズ王が海外のクイズ番組に！,253288
2018-04-20,コナン映画なぞなぞ！東大生を黙らせる問題、あなたは解けるか？【祝・から紅の恋歌放映】,2489064
2018-04-19,東大主2nd〜未公開シーン集〜,1332707
2018-04-18,【実験】高校生クイズの問題、東大生クイズ王はどう考える？,866118
2018-04-16,東大王&初耳学スペシャル！裏話を生配信,84353
2018-04-14,【参加無料】QuizKnock作の謎解きクイズ企画が始まります。【期間限定】,68876
2018-04-14,【東大王リスペクト企画】東大主2nd〜天才が簡単なクイズを解いたらこうなった〜,2742347
2018-04-12,顔出ししたことない人に急に顔出しさせてリアクションさせる【ふくらP】,2430075
2018-04-11,【実況者VSクイズ王#5】論理的にパズルを東大生より早く解けるか？【6夜連続スペシャル企画】,223699
2018-04-09,【実況者VSクイズ王#3】ゲーム知識で早押しクイズバトル！【6夜連続スペシャル企画】,219238
2018-04-07,【実況者VSクイズ王#1】IQ勝負とマリオカート縛りプレイのミックスルール対決！【6夜連続スペシャル企画】,360630
2018-04-06,【人気企画】英語力+推理力！東大生が英単語当てゲームすると強すぎる！【ヌメロン】,761259
2018-04-03,【クイズ人狼】あなたは見破れますか？東大生の頭脳で人狼風クイズをプレイ！,1113103
2018-04-01,【超楽しい】電話口で変な漢字を伝えるゲーム！【めっちゃむずい】,1036733
2018-03-30,【消去しりとり】一度使った文字は二度と使えない！東大生が超ハードしりとり,1313981
2018-03-28,「ご馳走」の「走」って何？クイズ王が視聴者の問題に答えるイザ耳学7,666244
2018-03-26,東大王やっと勝ったああ！神回オセロと新形式を語る,132441
2018-03-25,あなたは思いつきますか？難しい漢字を連想せよ！【画数バトル】,2080727
2018-03-23,Wikipediaを使った頭脳ゲームをやったら、人類が驚く結果になった,2190415
2018-03-20,「浪人する君へ。」東大生からのメッセージ,595747
2018-03-20,「合格した君へ。」東大生からのメッセージ,192948
2018-03-20,【今度はガチ】東大生クイズ王VSアキネイター！AIとの推理勝負！,957816
2018-03-19,東大王また負けたあああ！！何があった？裏話解説,145572
2018-03-18,【未公開シーン】元素版ちはやふる収録オフショット【おまけ】,204853
2018-03-17,【理系ホイホイ】ガチすぎる7大学対抗戦！No.1の大学は？【元素版ちはやふる】,1353772
2018-03-15,クイズ初心者がクイズ王に！早押しここで分かるのかクイズ【クイズ王への道】,1665028
2018-03-11,【限界しりとりプラス】【神回】【衝撃のラスト】【東大生】【頭脳バトル】,602980
2018-03-10,【説明しりとり】東大生がしりとりで芸術点とスピードを競う！【四千頭身のやつ】,962136
2018-03-09,【ゆきりぬ】答え知っててもクイズ王には勝てないのか!?ハンデ戦ガチンコ早押しバトル！,2257795
2018-03-07,東大生のあだ名の付け方独特すぎwww10文字以上縛りインテリナンジャモンジャゲーム,2314611
2018-03-03,【検証】東大生が3人集まればヤフー知恵袋でベストアンサー確実説,2023222
2018-03-02,【永遠暇つぶし】一番有名な斉藤さんって？苗字検索ゲーム,1016373
2018-02-28,小学生の俳句VS東大生！センスか頭脳か!?【お〜いお茶のあれ】,1371876
2018-02-26,東大王チーム敗北！裏話…何があった！？,170352
2018-02-25,【完結】東大生10人で朝からそれ正解したら異次元すぎた【#3】,3048626
2018-02-23,【しりとり】女子高生AIりんなVS東大生3人！AIが知らない言葉なんてあるの？,2058097
2018-02-22,最高クイズを作るゲーム！プロのクイズ作家が考える「史上最高のクイズ」とは!?,206941
2018-02-18,新ゲーム！東大生がGoogle検索で頭脳バトル！【レーベンシュタイン距離ゲーム】,1749661
2018-02-17,【本職】クイズ王、同時に一般人15人を倒せるか!?【手加減なし早押しクイズ】,472228
2018-02-13,【悲惨】世界一堅いチョコレート？東大生文系理系料理対決！【バレンタイン】,1962903
2018-02-10,【物理エンジン】ゲームに物理学？理系VS文系の東大生対決【どうぶつタワーバトル】,1613510
2018-02-09,【限界しりとり】クイズ王VSクイズ王！ハイレベルしりとりでガチンコ頭脳バトル！,220747
2018-02-07,東大生3人と大喜利AIが究極の騙し合いバトル！！,1925473
2018-02-05,東大王解説live!収録の裏話を生で語る!,83480
2018-02-04,灘中学の入試問題に東大生3人が大苦戦！小学生がこれ解けるのかよ…,5525384
2018-02-02,超盛りあがる「珍ツイート検索ゲーム」で爆笑の結果に,1271992
2018-01-31,国旗が踊る！？クイズ王が国旗当てで無双過ぎたwww【ピタゴラ国旗】,1264753
2018-01-29,ムズすぎるワタナベかるたに東大生3人困惑【ただの視力検査】,800141
2018-01-26,【方言萌え】あなたの方言はある？方言クイズで東大対決！,579395
2018-01-24,東大生10人で朝からそれ正解したら奇跡が起きた【#2】,3472090
2018-01-22,新年初東大王!裏話をクイズ王が解説live,91023
2018-01-21,ディズニーランド誕生秘話!?東大生クイズ王へ視聴者からの挑戦状！,328055
2018-01-19,YouTuberランキング！10万人の道のり短い順に並べよ！【記念動画】,105781
2018-01-17,メントスとコーラよりメントスコーラになる方法はあるのか？東大生大実験,1641031
2018-01-15,【両束縛しりとり】東大生のカードゲーム高速すぎる！【ワードバスケット】,702950
2018-01-14,東大生なら部首だけで四字熟語を当てられる？【四字部首語】,789818
2018-01-12,セカンドチャンネルはじめます。,114954
2018-01-11,東大クイズ王の頭脳はランプの魔人AIに勝てる？推理力&知識力バトル！,2805619
2018-01-07,ニセモノを探し出してコテンパンにしてみたwww【みんはや】,1406000
2018-01-06,広辞苑でIQひらめきクイズ！東大生ガチンコ対決！,927984
2018-01-04,【第2弾】カラオケ音源だけで曲を当てるクイズが楽しすぎた【人気企画】,133093
2018-01-02,東大アイドルがマジ告白！本心あてクイズ！,493589
2017-12-31,東大生10人で「朝からそれ正解」したら爆笑すぎwwwww【#1】,3034261
2017-12-30,2017年総振り返り生放送,85867
2017-12-30,冬休みlive!東大クイズ王伊沢拓司が勉強質問に答えまくる!,162125
2017-12-28,ご長寿早押しクイズ！ガチンコ早押し対決でクイズ王無双！？,694803
2017-12-26,【論理的クイズ】東大生でも解けない？帽子の色当て問題！,1347241
2017-12-23,超盛り上がる！出る順英単語ランキングゲーム！最も使われる英単語は？？,1297316
2017-12-22,1分間でクリスマスの雑学何個言える？スピードうんちく対決！,328312
2017-12-20,東大生が小学校の教室で抜き打ちテスト!?満点取れないと……,924163
2017-12-18,live!!東大王の裏話をクイズ王が生語り,74488
2017-12-16,東大心理学卒ならクイズ王をボコボコにできんじゃね？【心理戦3カード戦争】,619322
2017-12-14,時代推理ボードゲーム！東大生でやったらどうなる？【ボドゲ実況】,1189034
2017-12-11,【タイムスリップ対策】開成中学の入試問題に東大生クイズ王が挑戦！,1116649
2017-12-09,東大生クイズ王なら名探偵コナンのダイイングメッセージ即解ける？,2286417
2017-12-07,【未公開シーン・オフショット】ドクターXクイズ収録裏側【おまけ】,136609
2017-12-06,【ドクターX!?】医師国家試験でも一番カンタンな問題なら解ける？,1389974
2017-12-04,12月3日の東大王の裏話・こぼれ話！生配信で解説！,93091
2017-12-02,めちゃくちゃ楽しい新ゲーム！東大生が「英単語ヌメロン」で対決！,1160804
2017-12-01,Qさま作った人とQさま風クイズ対決！ユーチューバーは流行語2017？,378070
2017-11-29,レベルMAX脳トレ・メイク10パズル厳選難問に東大生が挑戦！,757516
2017-11-27,センター試験直前に落ち着くための全てのこと,132544
2017-11-24,朝からそれ正解！東大生3人はどんな答えを出すのか？,2138527
2017-11-23,目隠しでスマホ入力難しすぎwwwクイズ1分間タイムショック！,711283
2017-11-22,【全科目凝縮】東大生がセンター試験の教科別アドバイス！！適切な演習量とは？【保存版】,376825
2017-11-20,【liveアーカイブ】東大王がついに第2シーズン！伊沢が生で解説！,92025
2017-11-18,視聴者からのクイズに東大生クイズ王が答える！イザ耳学5,382689
2017-11-17,【4倍速センター試験】東大生がオードリー春日の記録に2時間で挑戦！,1858441
2017-11-17,【60分超絶集中】東大生がセンター試験を解く動画【勉強集中作業用】,1318730
2017-11-15,登録者5万人記念！過去動画イントロクイズ【クイズノッククイズ】,388995
2017-11-13,東大王入れ替え戦のこぼれ話を大将・伊沢拓司が語る！,232669
2017-11-12,『東大王』ならぬ『灯台王』！？東大生が灯台のクイズでバトルしてみた,739792
2017-11-10,twitterでフォロワーを一番騙せた人が勝ち！【ひっかけ力】,463469
2017-11-08,【東大生検証】10分で知らない英単語を暗記できるか！？,842750
2017-11-06,【文系ホイホイ】年号ニアピンゲーム！東大生の歴史力はどれほど？,1027577
2017-11-05,歌詞3文字だけで曲のタイトル当てクイズ！,644111
2017-11-03,クイズ王、居場所あてゲーム強すぎwww【geoguessr実況】#2,691677
2017-11-01,クイズ王、居場所あてゲーム強すぎ！？【geoguessr実況】,1436520
2017-10-30,東大王VS高校生の解説、裏話,128500
2017-10-29,【ハロウィン】手触りで自分の仮装はなんだろなゲーム【変身マスク】,745779
2017-10-27,暇つぶしにもバトルにも！斬新なゲーム「アポロしりとり」,961594
2017-10-25,タニタの健康小径で足つぼ激痛クイズ！【地獄ロード】,846605
2017-10-23,【顕微鏡】千円札に隠された秘密のメッセージを全力で探してみた,734987
2017-10-21,カラオケ音源だけで曲を当てるクイズが楽しすぎた,204028
2017-10-20,あなたの美的センスが分かる！？美的センス検定,358335
2017-10-18,東大生でも四国がオーストラリアになっていたら気づかない説,5034857
2017-10-16,模試の復習方法を東大生が語る！模試を100%利用する3つの方法,222048
2017-10-15,アンケートで50%-50%になる質問を考えてみた！,408558
2017-10-13,アイドルとプログラミング言語見分けつかない説を検証してみた！,598278
2017-10-11,近畿小子って？中国表記からアーティストを当てろ！【ひらめき】,442870
2017-10-09,【無茶ブリ】東大生なら南米の地図も描けるっしょ【ムズすぎ】,267718
2017-10-08,あなたの名字もあるかも！超盛り上がる名字ランキングゲーム！,1549120
2017-10-06,【ギネス級！？】世界一速いしりとりに東大生が挑戦！！,402620
2017-10-04,【もはやコント】東大生が「頭が良くなる最強のお菓子」をガチ紹介で商品化！？,457312
