投稿日,タイトル,再生数
2016-12-30,お風呂でおでん作ってみた？？？？？,1833257
2016-12-29,12年ぶり？にプレイステーション2やってみたら懐かしすぎて感動。,1449902
2016-12-27,ミニコーラのダンボール自販機作ってみた！,1665350
2016-12-25,クリスマスは徹夜で前の家の大掃除です。,840794
2016-12-24,クリスマスイブなのでお菓子の家作っていたら悲劇が起きた。,1326634
2016-12-23,【不思議な砂】カラーサンドねんどでモアイ像作ったら超キレイww【ガチャ】,1642441
2016-12-22,2001年(15年前)のチョコエッグを1万円で入手したので開けてみよう・・・,1210950
2016-12-21,YouTubeからクリスマスプレゼントもらった！そしてファンフェスありがとう！,1280319
2016-12-19,最新式の火打石で火をおこす！！,451353
2016-12-18,空飛ぶチョロQ!?マリオカート7 DXフライングサーキットで白熱レース！,7411015
2016-12-17,【業務用】ガチャカプセル100個！家で本格ガチャやってみた！,3547570
2016-12-16,ヒカキン&セイキンがサンタになってファンの方の家に突撃！クリスマスプレゼント届けます！,16353916
2016-12-15,スライムの中に金魚が！？金魚スライミー！,2265685
2016-12-14,【新発売】チョコエッグ スーパーマリオスポーツ100個ハンマーで割ってシークレットを狙う！,6863292
2016-12-13,【セイキンVSポン】究極ゴム銃Gショットで射撃対決！！,1421231
2016-12-12,【賞味期限切れ】14年前の超激レアチョコエッグを1万円で入手！中身は一体！？,2968744
2016-12-11,ヒカキン VS セイキン！本気の兄弟腕相撲バトル！！,1510497
2016-12-10,ぐでたまのバスボム20個同時にお風呂に入れて中のマスコットを取り出す！カモン！シークレット！,1459340
2016-12-09,火がつけられるiPhoneケースで色々なものに火をつけてみた！,3966464
2016-12-07,YouTuberのカバンの中身、見せます！,1522305
2016-12-06,ヒカキン&セイキンで11年前に賞味期限が切れた甘酒を飲む！,940514
2016-12-05,アップルフライドポテト？作ってみた！,3971498
2016-12-04,【新作】進化したシャリマシーン！お家で回転寿し！さかなクン ver.,3520940
2016-12-03,【巨大】鍋いっぱいの食べられるスライムゼリー作ってみた。,3844742
2016-12-02,【危険】切れない手袋！？なら包丁の刃を握っても大丈夫なはず！！,1327923
2016-12-01,【ディズニー トイ・ストーリー】バズ・ライトイヤーのメダルゲームで白熱バトル！,2575858
2016-11-30,東京ディズニーランド&ディズニーシーグッズをご紹介！！！,1009506
2016-11-29,東京ディズニーランド&ディズニーシーに行ってきました！,4179324
2016-11-26,はじめしゃちょーとプリクラ撮ってみた！！！,2218160
2016-11-25,0円で証明写真を撮る方法があるだと！？,613250
2016-11-24,ピザカッター20本合体させて切ったらピザはどうなるのか。,1874807
2016-11-23,夫婦でクッキー焼いてみた。 【セイキン&ポン】,4299173
2016-11-22,みんなから集めた素材をセイキンの動画に使いたいので協力お願いします！※受付は終了いたしました。沢山のご応募ありがとうございました！,255952
2016-11-22,【新発明】リップクリームバター発明しましたwww,993649
2016-11-20,液体ゴムを靴下に塗れば最強に滑らない靴下できるんじゃね？,2952875
2016-11-19,【新発売】「べちゃっと！たまご2」のガシャポンで全種類ゲット！？,1958171
2016-11-18,15年前に賞味期限が切れた水飴発見したので食べてみた結果・・・,1120042
2016-11-17,【宝くじ】スクラッチ100枚買って1等30万円当てるぜ！！【最後に告知あり】,1827702
2016-11-16,ネコに7種類のキャットフード同時に出したら一番最初にどれ選ぶ？,874370
2016-11-15,セイキン、北海道へ行く！,837144
2016-11-12,家の中に自動バッティングマシンを設置して野球をしよう。,820991
2016-11-11,クリスマスも近いのでヒカキンとセイキンでプレゼント持ってファンの方の家に行きます！,966975
2016-11-10,40種類のハンドクリームを調合して史上最強のハンドクリームを作る！,1802497
2016-11-09,ぶっちゃけ100均のスマホグッズってどうなのよ？,2401107
2016-11-08,ホッチキスでとめられる紙の限界枚数に挑む。,550523
2016-11-06,ペンパイナッポーアッポーペン焼いてみた。【PPAP / Pen-Pineapple-Apple-Pen】,1529267
2016-11-05,【激闘】セイキン&ポン VS エンダードラゴン！マインクラフト消しゴム「マイケシ」の新作がスゴイ！,12447841
2016-11-04,新作のカップラーメンと一番相性の良いおにぎりを見つけたい。,680381
2016-11-02,東京で自動販売機限定ドリンク何個見つけられるかやってみます。,572130
2016-11-01,牛乳100回振るとおいしくなるなら500回振れば激ウマになるんじゃね？,1121988
2016-10-30,買ったレタスの中から○○が出てきた・・・,1557907
2016-10-29,寿司を上下逆さにして食べるとスゴイらしいのでやってみた。,953760
2016-10-28,自分の曲でカラオケ採点して全国1位目指します！【SEIKIN / Keep Your Head Up】,5994853
2016-10-27,ポンちゃんからLINEで送られてくる略語を解読します。,4790204
2016-10-25,"定価78,000円のプロ仕様盗聴発見機で新居の再調査します。",3924311
2016-10-24,盗聴器発見器で新居調査したらガチでレベルMAXで反応したんだけど・・・,4056249
2016-10-23,セイキンの新居公開！引越し記念にスーパーボール3000個ぶちまけます！,2256871
2016-10-22,SeikinTVスタジオ、移転します！,744151
2016-10-22,1月28、29日はU-FES2016東京公演！会場でお会いしましょう！,81418
2016-10-21,超ミニサイズのリコーダー買ってみたんだけど・・・,784475
2016-10-20,醤油ろ過したら飲めるんじゃね？,3815663
2016-10-19,【ガシャポン】超ミニサイズの不思議な仕掛け付きアイスが面白い！【全種類】,9144717
2016-10-19,人気YouTuberが集結するYouTube FanFest（ユーチューブ ファンフェス）が大きくなって帰ってきた！僕セイキンも出演します！,201745
2016-10-18,ハンマーでラムネ瓶を破壊してA玉を手に入れる！,695188
2016-10-17,カエルの卵みたいなゼリー作って食べます。,503349
2016-10-16,入手困難と言われるアレを手に入れました。,1627759
2016-10-15,【閲覧注意】11ヶ月放置した9ℓの超巨大コカ・コーラからヤバイものが生成されていた。,1762909
2016-10-14,ハイチュウ300粒溶かして超特大ハイチュウベア作ります！,4824465
2016-10-13,プリングルスを積み上げて輪を作るプリングルスリングチャレンジ！,982855
2016-10-12,くさいニオイを消し去る秘密の粉を見つけたので使ってみます。,313633
2016-10-11,チョコエッグ70個ハンマーで割ってみた。目指せ全種類コンプリート&シークレットカモン！,3161419
2016-10-10,水に浸けたまま1年以上放置した1万粒のぷよぷよボールの箱開けたらすごかった。,5389570
2016-10-09,ヒカキンに封印されたルービックキューブの中の一万円を取り返したい。,6069074
2016-10-08,ねんど石鹸切ってみた！,1501190
2016-10-07,謎の卵10個同時に孵化させたら大変だった。,7790119
2016-10-06,【2016秋の新作】セイキンの公式グッズ販売スタート！,137405
2016-10-06,春雨を高温の油の中に入れたらヤバかった・・・,971308
2016-10-05,兄弟でテレビCM出演してみた！！！,1706783
2016-10-04,カロリーがヤバい「デブ飯」作ります。,2257430
2016-10-03,この手袋、耐熱らしいから100℃の熱湯に手を入れてみよう。,1578914
2016-10-02,水でゼリー作ると美味しいらしい。,1741084
2016-10-01,ボンドでリモコンの汚れ落ちるっていうからやったら問題発生・・・,12425517
2016-09-30,ミニチュアの苔庭（コケニワ）作ったら美しすぎた。,2158472
2016-09-29,コカコーラポップコーンマシンでハプニング発生！！？？,789403
2016-09-28,つぶつぶスライム作ったらグロかった。,1756778
2016-09-26,スーパーボールiPhoneケース作ったらすごいのできたw,778178
2016-09-25,粘土と砂で太陽系惑星作ってみた！創造神セイキンです。,1498831
2016-09-24,チョコレートで超キレイな虹を作る方法！！！,1204173
2016-09-23,全米最恐の激臭を放つおならスプレーを顔に噴射して苦しむ兄弟【ヒカキン&セイキン】,1232459
2016-09-22,最強炭酸コーラ作り & 無炭酸コーラの復活,1283198
2016-09-21,ヒカキン VS セイキン 本気のUFOキャッチャー対決！,3741742
2016-09-19,普通のご飯をみたらし団子に変えるマシン！？,1414888
2016-09-18,風呂で魚釣りしてみた！,1339353
2016-09-17,地獄のポップコーン作って食べた結果・・・,936663
2016-09-16,水素＋酸素に火をつけたらガチで大爆発した。,1161398
2016-09-15,リステリンを炭酸化して最強刺激のマウスウォッシュを作る！,838639
2016-09-14,【頭脳戦】ゲームロボットにセイキンが挑む！【GAME ROBOT50】,434946
2016-09-13,本物のガムマシンを手に入れた！,2219271
2016-09-12,コーラに塩を入れたら風船が大変なことに！？,5111975
2016-09-10,ヒカキン&セイキン兄弟でドライブ！,5282087
2016-09-09,最強の威力！？大砲式ポップコーンマシンで問題発生！,1361717
2016-09-08,完全人工いくら作りに成功！？もちろん食べられるよ。,1140966
2016-09-07,最高難易度のパズル「キャストニューズ」に挑む！【知恵の輪】,1668394
2016-09-05,おゆまるダイヤモンド作ってみた！,2737410
2016-09-04,ポケモンUFOキャッチャーやってみた！,2765180
2016-09-03,1つの卵から2つの目玉焼きを作る裏技,1030861
2016-09-02,公園のトイレの水って飲めるの？水質調査員、セイキンです。,2894724
2016-09-01,おゆまるでコップ作ってみた！,2897896
2016-08-31,最強のシミとり剤を決めろ！シミとり選手権！,1256228
2016-08-30,誰か屁こいたんじゃね！？,2408451
2016-08-29,本物の花をむしゃむしゃ食べる男、現る。,602811
2016-08-28,カエル100匹同時に飛ばしたい。,861095
2016-08-27,【新商品】[UNO]ウノ ワイルド・ジャックポットでガチバトル！【ヒカキン、セイキン、じゃじゃーん菊池、よっち】,6633083
2016-08-26,あいあいあいあい愛してる歌ってみた！,2175099
2016-08-25,おゆまるでMy耳栓作ってみたらすごかった！,2758336
2016-08-24,部屋で水風船作ってみた！,2022566
2016-08-23,このポケモンの名前全部言える？？,874792
2016-08-22,とびだせおすし！回転寿し ver.,840161
2016-08-21,ヒカキンの顔に心霊ライト当てたら・・・,3869851
2016-08-20,塩の上で焼肉してみた！ヒマラヤ天然岩塩プレート！,3660367
2016-08-19,フリスク VS ハッカ湯　極寒入浴剤バトル！,824800
2016-08-18,【激臭】人生初！ドリアンデビュー！くっさ！！！,727551
2016-08-17,海外の缶詰パスタ食べてみたんだけど・・・（汗）,810336
2016-08-16,ヒカキン VS セイキン　からあげ専門店ロシアンルーレット！,1930348
2016-08-14,恐怖の心霊写真　あなたは恐怖の目撃者となる・・・,6286593
2016-08-13,【バンダイ公式】ついに本物のガシャポンマシンを手に入れた！,1533830
2016-08-12,ペッタペッタ生卵120個買ってみた！！！,2237174
2016-08-11,飴を溶かして作るステンドグラスキャンディ！,4400389
2016-08-09,大阪のガチャに俺いたんだけど・・・セイキン、人生初の大阪！,1307891
2016-08-08,一万円ガチャやってみた！？,3014094
2016-08-07,音の出る磁石、ジージーマグネット！,815061
2016-08-06,牛乳スライム作ってみた！！！,1874314
2016-08-05,家で妖怪ウォッチの一番くじ引いてA賞を狙う！！！,2119975
2016-08-04,Keep Your Head Up メイキング映像！(MV撮影の裏側),3358513
2016-08-02,からあげ専門店ロシアンルーレットが面白いwww,1148907
2016-07-31,SEIKIN / Keep Your Head Up　レコーディング風景！,1175962
2016-07-30,SEIKIN / Keep Your Head Up,64020968
2016-07-29,【最新情報】セイキンの新曲「Keep Your Head Up!」,830916
2016-07-28,松岡修造さんとセイキンって似てる？修造おみくじで運試し！！！,312205
2016-07-27,水と油の中に氷を入れると不思議な現象が起こる！？,1378571
2016-07-26,超ミニサイズのかき氷作ってみた。,1879007
2016-07-25,【神業】手に大量の釘を刺す男,4135130
2016-07-24,【閲覧注意】脳みそゼリー作ったらすごいのできた。。。,1735421
2016-07-22,惑星みたいなプラネットウォーターねんどがキレイすぎる【全9種】,1774826
2016-07-21,水の入ったコップを斜めに立たせる裏技知ってる？,474389
2016-07-20,猫カフェ貸し切ってみた。,889511
2016-07-19,アメリカンコーラの粉末100個で10リットルの超特大コーラ作ってみた。,2021126
2016-07-18,あえて飯テロやってみた。〜ラーメン、おにぎり、ピザ、お茶漬け、ポテチ〜,6249477
2016-07-17,世界にひとつの巨大チュッパチャプス作ってみた。,1010274
2016-07-16,【危険】家の中でドッキリ爆弾爆発させた結果,1111152
2016-07-15,つかめる水の中にぷよぷよボール入れてみた！,3901719
2016-07-14,黄金の恐竜の化石発掘して組み立ててみた。,2176665
2016-07-12,なに！？ルマンドアイスが北陸地方で先行発売！？東京は！？(怒)こうなったら自分で作ってやる。,513357
2016-07-11,セイキン VS ポン　びっくりポテト対決！で謎の事態発生www,2560205
2016-07-10,本当にあったお化けスイカ物語,1530061
2016-07-09,最速スピードでバナナカットしてみた。,1588971
2016-07-08,ヒカキン VS セイキン 兄弟でフーセンガムバトル！,9679275
2016-07-06,四角いスイカの愛と悲しみの物語　兄 ver.,4299814
2016-07-05,全長85cm超ロングコカ・コーラタワーからコーラを飲む！,1531595
2016-07-04,【激怒】アメリカ風コカ・コーラかき氷作るはずが・・・,4088382
2016-07-03,セイキン&ポンちゃん、2人でインスタグラムはじめました。【Instagram】,500454
2016-07-02,ノコギリでヤシの実解体してジュースを飲む！,2676718
2016-07-01,YouTubeから金の再生ボタンが届くドッキリ？,1063851
2016-06-29,【ポンちゃんと】たこ焼き変わり種選手権やってみた！,5848374
2016-06-28,チュッパチャプスタワー作ってみた！！！ Chupa Chups Tower,605200
2016-06-27,地球の平和を守るため、スーパーボール作ってみた！,1230331
2016-06-26,【プロ仕様】世界最強のアイスクリームスプーンの実力を試す！,963692
2016-06-25,【グロ注意？】黒べーガム53個食べたら舌の色がマジでヤバイことに・・・・,1796714
2016-06-24,ばあちゃんと電話してみた。,5865602
2016-06-23,【激レア】出現率0.018％のカールおじさんとケロ太くん当てるぞ！！！,513063
2016-06-22,自動でジュースが出てくるドリンクディスペンサー！,978822
2016-06-21,【巨大】横綱プリン2Kg完食するぜ！【大食い】,730300
2016-06-20,たまごあめーばぁぁぁが本物にしか見えない(汗)【Ameba egg】,1402299
2016-06-19,ハワイでヒカキンに無茶振りしてみた。,2961153
2016-06-18,【悲報】ヒカキン&セイキン ハワイの海で沈む・・・,6996650
2016-06-16,ハワイで結婚式を挙げました。【セイキン&ポンちゃん】,10991699
2016-06-15,伝説の剣、発掘します。,2198702
2016-06-14,ペッタペッタ生卵＆ゆで卵を切ってみた結果・・・,3379203
2016-06-13,一輪車で大転倒！？,739708
2016-06-12,【最強】自動回転式バーベキューマシン！,2110720
2016-06-11,一度に大量のポップコーンが作れるポップコーンポッパー！！！,1395091
2016-06-10,あなたは正しくお箸を使えますか？,2392688
2016-06-09,巨大ハンバーガー消しゴムでビッグマック作ってみた！ Giant Eraser,1048185
2016-06-08,ハーゲンダッツ全種類食べてみた。【Haagen-Dazs】,1246524
2016-06-06,YouTuberの悩み全力で叫んでみた。,485510
2016-06-05,風船に棒を刺していくゲーム「ブーミングバルーン」が恐怖・・・,548654
2016-06-04,【大迫力】ビッグストリームそうめんスライダー！【新作】,2671473
2016-06-03,パーティールーレットやってみたwww,855255
2016-06-02,転がすだけでアイスができるボール,1783041
2016-06-01,【激レア】海外版チョコエッグ24個開封！Kinder Surprise,2932827
2016-05-31,100万円降らせて空中で何枚キャッチできるかチャレンジ！,637789
2016-05-30,天然石の石板で贅沢にステーキを焼く！！！,4243564
2016-05-29,10年ぶりに全力で握力測定してみた。,668871
2016-05-28,りんご飴製造マシン使ってみた！　Candy apples,2563126
2016-05-27,ポンちゃんとのLINE大公開！？,6640287
2016-05-26,500円玉 × 200枚＝10万円分貯金してみた。,1348516
2016-05-25,半分氷、半分コーラ。,1743020
2016-05-24,スイカ瞬時にカットしてやるぜ！！,2522532
2016-05-23,簡単激ウマ！！生クリームいちご大福作ってみた！,1151113
2016-05-22,これでコーラ飲み放題です。,3070977
2016-05-21,一日復活！！質問コーナー！,925713
2016-05-20,【オリンピックメダル候補？】ヒカキン VS セイキン 兄弟卓球対決！,4136951
2016-05-19,画鋲で流血？ドッキリ ！,7235554
2016-05-18,これ、食べられません。香るのび〜る大福餅【スクイーズ】,1094899
2016-05-17,溶かすスプーン × 溶けないカップ  でアイス食べるとどうなるの？,3188592
2016-05-16,実は僕、舌長いんです。,3979829
2016-05-15,ガラス瓶、切れるの知ってる？,2132746
2016-05-14,【痛すぎ】これ全部、電撃ビリビリグッズ。,3012808
2016-05-13,ヒカキン & セイキンでパイフェイスゲーム！ Pie Face!,5622078
2016-05-12,【最強】ガスガンの威力がスゴすぎる。【M92Fミリタリー / ガスブローバック】,2383785
2016-05-11,指の温度を感知して自動で出てくるキャンディディスペンサー！,1854307
2016-05-10,謎の10点セット開封してみた！,1561596
2016-05-09,濡れたタオルで氷ができる 氷ーるどスプレー！,1499167
2016-05-08,超カラフルな・・・卵？,579873
2016-05-07,ヒカキン VS セイキン　罰ゲームかけてドンケツゲーム！,3361333
2016-05-06,世界一割れるマカデミアナッツ専用殻割り器スゲー！,940377
2016-05-05,【激激激辛麺】目指せ完食！ファイヤーヌードルチャレンジ！【The Fire Noodle Challenge】,1362224
2016-05-04,化学反応でスポンジ作ってみたんだけど・・・,2372333
2016-05-03,究極の億万長者目指してみた。,935788
2016-05-02,自分で髪の毛を金と銀に染めてみた。,1123778
2016-05-01,これ全部、嘘ドリンク。,2276921
2016-04-30,ヒカキン VS セイキン　チェキで変顔対決！,766779
2016-04-29,本物のレンガ切ってみた。,1550874
2016-04-28,【知恵の輪】世界の頭脳に挑んでみた。,2143280
2016-04-27,タバコ吸ってみた！？,6712365
2016-04-26,Calbee(カルビー)ガチャ全種類当たるまで引いてみた。,1056440
2016-04-25,生わさび食べた結果・・・,512202
2016-04-24,トイレの泡飲んでみた。,794719
2016-04-23,回転が止まらない!?しかも加速していく「スピニングディスク」がスゴすぎる！！,2692523
2016-04-22,大量のマイクラケシゴム「マイケシ」でセイキン&ポンちゃんハウス再現してみた！(ポンちゃんも出演),10437305
2016-04-21,【ハズレは激辛唐辛子】ヒカキン VS セイキンのロシアンチョコエッグ対決！,18707224
2016-04-20,スーパーマリオ3Dワールドチョコエッグ30個開封してシークレットGET!?,2827716
2016-04-18,これすごっ！！お金が高速回転する貯金箱！,1500382
2016-04-17,巨大ダンボールがやってきた！！！,1219552
2016-04-16,本日4月17日（日）の高田公園でのイベントについて,250131
2016-04-16,ヒカキンに無理やり電子針刺してみた（笑）,2196096
2016-04-15,グミでねりあめ作ったら激ウマ！！！,2857322
2016-04-14,難易度超絶級の知恵の輪で大苦戦・・・,2946637
2016-04-13,温度で色が変化する！？柔らか硬い物質、シンキングパティ！　Thinking Putty,657779
2016-04-12,溶岩で焼肉してみた！,2209851
2016-04-11,超激痛！最強の電子針、スーパーハリボーイに耐えられるのか？,538966
2016-04-10,磁石で動く驚異の液体「磁性流体」に世界最強ネオジム磁石を近づけるとヤバイ・・・！,1188304
2016-04-09,ウンチ香水でアロマたいてみた。,561298
2016-04-08,本物の火打石で火を起こす！ファイア！,902453
2016-04-07,100万円数えてみた。,1857498
2016-04-06,結婚指輪ピカピカにしてみた！,1431270
2016-04-05,不思議な柔らか硬い物質「シンキングパティ」,1271445
2016-04-04,コーラのかおりだま作ってみた！,1449664
2016-04-03,【祭】花見の屋台で大食い！？,2110814
2016-04-03,無料ライブでYouTubeテーマソング歌うよ！みんな来てね！,201800
2016-04-02,水風船3分で300個作ってみた！,3822358
2016-04-01,マジか・・・最強のセキュリティが破られました・・・,6100589
2016-03-31,世界一の精密コマ URANUS（ウラヌス）で最高記録7分41秒に挑戦！,1074163
2016-03-30,激痛！？電子針、刺してみた。,781503
2016-03-29,みんなテレビ、どこで見る？,1019181
2016-03-28,便器でチョコレートフォンデュやってみた（笑）,1492169
2016-03-27,生き物のように動く「磁力ゴム」がスゴい！,2134988
2016-03-26,【閲覧注意】網から飛び出して色が変わる謎の物体が気持ち悪い・・・【スクイーズ】,1660103
2016-03-25,モンスト物産展でグッズ買いまくり！？,527737
2016-03-24,本物のうまい棒でジェンガやってみた！,759883
2016-03-23,キシリトール味のわたあめ作ってみた！,1955384
2016-03-22,男子に人気の香水ベスト3 試してみた！,772241
2016-03-21,この照明、スマホの音楽が流せるんです。,515231
2016-03-20,YouTube石鹸作ってみた！,4642708
2016-03-19,天井にも映る ぷよぷよボールライトアップマシン！ Orbeez Magic Light-Up Globe,1233596
2016-03-18,ビックカメラで暴走！？,788113
2016-03-17,消せば消すほどリアルになる恐竜の化石ケシゴム！,829461
2016-03-16,【キネティックサンド】メタリックゴールド & シルバーを包丁で切ってみた！【動く砂】,2184049
2016-03-15,大食いに挑戦！ すき家メガ牛丼 VS セイキン,2999983
2016-03-14,金属玉160個＋世界最強ネオジム磁石＝地球外生命体？,1293357
2016-03-13,ドライアイスお風呂に入れまくって大惨事・・・,1214348
2016-03-12,ドライアイス＋エタノールで全てを凍らせる超低温を作る！,2231039
2016-03-11,コンビニスイーツを温めると激ウマになる！？【セブンイレブン・ローソン・ミニストップ】,598517
2016-03-10,【男の夢】蛇口からRed Bull飲んでみた！,1223834
2016-03-09,バランスが崩れるとドカーン！「すしパニック！」,1273256
2016-03-08,【超危険】アルコール度数96度！世界最強の酒「スピリタス」に火をつけてみた。,1659341
2016-03-07,【100％耐水】水中でも書ける耐水ノートがスゴい！,2384701
2016-03-06,ピザまわしの達人？セイキンです。【PIZZA-LA】,857792
2016-03-05,ドラム缶どろどろスライム全部混ぜてみた。,3185660
2016-03-04,アニメから飛び出したような2次元イラストバッグ！,1214705
2016-03-03,サーティーワンアイスクリームの「ワースト3」食べてみた。,2179669
2016-03-02,【閲覧注意】うんち握ってみた。,3221452
2016-03-01,すみっコぐらしの一番くじでA賞、B賞、ラストワン賞ゲット！？,1208711
2016-02-29,【マインクラフト公式】レッドストーントーチ型USB充電器！ Minecraft Redstone Torch USB Wall Charger,653229
2016-02-28,メントスコーラ専用噴射器がすごい。,2577973
2016-02-27,砂の芸術「サンドアート」作ってみた！,1882345
2016-02-26,家で玉入れやってみた（笑）,682126
2016-02-25,無限に変化する不思議な動く砂の絵「サンドピクチャー」Sand pictures,576867
2016-02-24,17段重ね！これぞモンスターハンバーガー！,643520
2016-02-23,誰？・・・どうもセイキンです。,1390792
2016-02-22,おもしろ泡石鹸、ミスターバブル！ Mr. Bubble Foam Soap,1576393
2016-02-21,A4サイズのジャンボトランプで奥さんとトランプ対決！ (罰ゲームあり),1352422
2016-02-20,超巨大マグカップでコーヒー飲んでみた！ World's Largest Coffee Cup,999962
2016-02-19,なにこれ！？不思議なつぶつぶ粘土！　Playfoam,2396620
2016-02-18,ぐでたまにYouTubeテーマソングとJust Do It Now歌わせてみた♪,1320321
2016-02-17,世界最強磁石に釘500本くっつけてみた！,2507527
2016-02-16,俺たちの男子便所！組み立ててみたwww,1691024
2016-02-15,激辛！タバスコビーンズ食べてみた。,493857
2016-02-14,【永久氷】ステンレスの氷 & 石の氷 使ってみた！,2797329
2016-02-13,無限に使える石鹸！？においとりソープ！,1802560
2016-02-12,巨大チョークで落書きしてみた！,2737528
2016-02-11,本物？いえ、「ホイップる」です。,1803567
2016-02-10,工具チョコレートのクオリティが高すぎる件,2898534
2016-02-09,今夜の晩御飯が決まらない家族,2550869
2016-02-08,【恐怖】暴れだす人体模型 VS セイキン,4911334
2016-02-07,ぐでたまケシゴム全種類オトナ買い！　Gudetama eraser,858017
2016-02-06,スピンアートって知ってる？　SPIN ART MAKER,2832888
2016-02-05,自動シャボン玉マシンでシャボン玉だらけ。,824023
2016-02-04,氷のグラス作ってみた！,859671
2016-02-03,恐竜の化石掘ってみた！！,2519834
2016-02-02,ベーコンビーンズ食べてみた結果・・・ Bacon Flavored Jelly Beans,542455
2016-02-01,人はなぜ、5秒で止めたくなるのか・・・「5秒スタジアム」,1062692
2016-01-31,消しゴムでハンバーガーセット作ってみた！,1316127
2016-01-30,これ、「∞ 無限」です。,7426803
2016-01-29,iPhone食べてみた。,2346328
2016-01-28,超巨大な丸氷作ってみた！！！,1276115
2016-01-27,ぐでたまグデシャスプリン作ってみた！,1144248
2016-01-27,闘会議2016で待ってます！,114193
2016-01-26,ディズニーチョコエッグ30個開封！まさかのシークレットが！？,2113102
2016-01-25,走る便器！トイレットRCで遊んでみた（笑）,979464
2016-01-24,ぷよぷよボールの足湯で癒されてみた。/ Orbeez Ultimate Soothing Spa,3093893
2016-01-23,部屋の壁の中にクリーパーいるんだけど・・・【マインクラフト】,783961
2016-01-22,瞬間！牛乳アートに挑戦！,1395410
2016-01-21,押すと氷の豆が出てくる？フローズンピース！,937001
2016-01-20,ぐでたまのチョコエッグ作ってみた！,1842521
2016-01-18,東京の雪でコカ・コーラアイスは作れるのか。,641055
2016-01-17,ブルボン プチシリーズ20種類食べ比べ！,431551
2016-01-16,金銀卵10連ガチャ引いてみた！,3733024
2016-01-15,1万円の超巨大消しゴム & 超巨大鉛筆がデカすぎる（笑）,2738773
2016-01-14,魚？いえ、これ全部、筆箱です。,647050
2016-01-13,潰してもひねっても元に戻る不思議なたい焼き！【スクイーズ】,1149785
2016-01-12,【公式】コカ・コーラストアで大量買い！【後編 / 生活雑貨】,758324
2016-01-11,【公式】コカ・コーラストアで大量買い！【前編 / 文房具】,841140
2016-01-10,ミニオンズの喋る超巨大ラジコンで遊んでみた！,659494
2016-01-09,便所のプラモデル組み立ててみたwww,2827533
2016-01-08,ボンドでスライム作ってみた。,5285791
2016-01-07,【HARIBO】ハリボーグミのハッピーバッグ開封します！！,534957
2016-01-06,本物そっくり！いろんな食べ物のローソク買ってみた！,1759870
2016-01-05,【自販機】セブンティーンアイス全種類買ってみた！,9505179
2016-01-04,ヒカキン VS セイキン　スーパーマリオエアホッケーでガチバトル！,3998039
2016-01-03,セイキン VS ヒカキン　水かけ対決！,2513733
2016-01-02,いろんな福袋まとめて開封してみた！！,1155520
2016-01-01,ガチの餅つきしてみた！,724121
2015-12-31,SeikinTV 2015年総集編！〜名場面 & 未公開映像〜,423558
2015-12-30,携帯ポケットゲーム「テトリス」と「 ぷよぷよ」やってみた！,421391
2015-12-29,溶けない人工雪、マジックスノー！,2155500
2015-12-28,金と銀のスライム液を混ぜて究極のスライムを作る。,3166513
2015-12-27,デカッ！超巨大コカ・コーラ缶！,1987034
2015-12-26,壁にくっつく！うんちくんペッタンボール！,1191342
2015-12-25,巨大クリスマスツリー作ってみた！メリークリスマス☆,268156
2015-12-24,折り鶴で巨大アート作ってみた！！！,630833
2015-12-23,スーパーボールくじ10回引いて全種類出なかったら罰ゲーム！,2113177
2015-12-22,コーラ、ファンタ、スプライトのリップクリーム全8種試してみた！,540559
2015-12-21,Just Do It Nowをカラオケで歌ってみた！,1388642
2015-12-20,お風呂をアヒルだらけにしてみた！,1589799
2015-12-19,家でお菓子釣りやってみた！,1246178
2015-12-18,黄金大当伝説やってみた！！！,1114112
2015-12-17,ねば〜る君から謎のダンボールが届いた！,1852211
2015-12-16,加山雄三さん、ヒカキン、セイキンでお茶漬け作ってみた！,473627
2015-12-15,不思議な動きをする磁石の砂時計！,815751
2015-12-14,【コカ・コーラ】ハッピー缶！中身は一体！？,682151
2015-12-13,「ゴールド、メタリック、暗闇で光る」ねりけしがスゴい！,1727757
2015-12-12,ガチャガチャガムタンク3色買ったんだけど・・・,2876346
2015-12-11,500個！お風呂でスーパーボールすくいやってみた！,7368219
2015-12-10,【全部セイキン】ストライド × モンスターストライク のCMパロディ！,568130
2015-12-09,【食欲減退】青いお好み焼き作ってみた。,503736
2015-12-08,ペッタペッタ生たまごがヤバイ・・・,2767756
2015-12-06,ぷちサンプルシリーズ「特上にぎり寿司」全種類大人買い！のはずが・・・,1035717
2015-12-05,コンビニの肉まんをさらにおいしくする方法,864911
2015-12-04,ビックリマン伝説8チョコ30個開封！シークレット続出！？,630276
2015-12-03,スクラッチお宝くじで運試し！！,1743174
2015-12-02,スライムなのに跳ねる！？ぷにゅぷにゅスーパーボール！！！,2888668
2015-12-01,宇宙が描かれたキャンディ「ギャラクシーロリポップ」がすごい！！Galaxy Lollipops,1450504
2015-11-30,納豆がおいしくなる！？ねば〜る君の納豆鉢！,2096821
2015-11-29,魚の正しい食べ方、知ってますか？,5839711
2015-11-28,ディズニーチョコエッグ3種開封！ミッキーマウス、アナと雪の女王、モンスターズユニバーシティ！,1621981
2015-11-27,おひとりヌードルメーカーでラーメン作ってみた！,1889706
